Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	k__Bacteria	4381.8774574253	5410.6143126843	4394.8710263484	5083.8122093073	4621.6223065378	8997.8500942349	6633.2323681224	5680.0418087197	3015.3253305687	5707.9501851541	5677.9850630522	6203.1584010343	5645.5159914933	2896.0541887733	3638.8471649006	4256.7740810295	5229.8868282643	7358.280222426	5047.7349636711	7289.3700298391	4465.714905098	10429.7613668612	3781.2216678741	6658.5718829338	5117.6118108247	7800.9049742011	6307.4009300727	3660.7611511763	3961.0495884855	4007.4403264241	3981.2887850211	4394.9488757149	5853.1703043565	3379.6920019295	2799.2762298982	9241.9621954001	9846.2176040805	5547.8317828387	6285.5657519737	4948.8475136779	4633.9047198969	8890.6126437228	2635.7317991518	4790.59422379	14223.9677202117	13165.8324763216	3509.8804154925	6834.0955739524	5529.382114921	7146.5201791174	4550.9517944872	7873.6487083201	3671.5888439107	3559.935511346	9343.2604310617	5125.0283694228	4342.9218102079	7110.5505072154	7742.2966104913	4855.8455617353	5423.3202020586	6174.3121872327	6999.4019963828	4912.3411953725	5593.798490536	3344.2053990528	3902.6850291851	5666.7649651952	6931.6686098473	5271.0588646392	4039.2905887016	5148.2746069936	4096.9371409903	4011.8915263569	3629.6459459799	4182.9351118165	4878.4247017156	7455.84128599	4056.3142274352	10374.4029698354	5880.9860769384	5809.2597833182	7255.4856665837	5211.8877932608	5266.9129508169	5637.851170032	7390.0177129803	4517.8415526002	3908.9088310402	6388.5102005756	5417.1867293161	6717.0143455893	2571.1699436091	5654.2625927302	6681.7618614154	5366.3580900119	5227.0070036133	7769.8194888691	6735.2482267688	7537.5843412383	5382.2127739327	5887.5568274939	4134.5454385246	3158.7661789388	4780.5846941484	9458.5600545346	11129.5249079801	4661.6048440578	3446.0533818403	4561.5813503399	3642.5705483542	4382.4333541887	4842.901081635	3415.5797259624	5499.0369202885	4584.1852720778	6018.8450851384	3258.8345396119	3072.2221972754	4376.2514493808	4794.6674273979	5218.424116155	8784.3049529302	5081.9691218927	9254.8417890513	9989.8340466378	5885.5697391435	3507.511925409	12858.60217085	3811.3217792655	8842.5182631116	6154.9919697844	7139.6735433008	8750.1093391649	6129.0634646717	7632.6199180178	5083.2288274733	4131.0752257336	3094.2709442183	6692.8508622242	6706.5641344425	5273.0600988958	8283.0056348849	4165.5575159174	4859.5192122593	9392.2410267816	5217.7495212615	7360.0375802675	4542.293424311	6839.7058502429	4294.0812349715	5721.7476070759	7925.7763019021	6782.8650487797	2880.628242119	4009.0839504944	4863.6562799822	3892.6943645139	4608.1786978967	3156.2419308447	5362.5357545321	4257.4393473147	4292.5523543197	4237.7710798337	4601.3235478034	5510.8506826812	4444.7937888409	3397.0844730912	4021.8342622494	6309.9415317868	4107.5018394457	7451.6053367117	6275.3560657116	3749.2066302402	4955.341418099	9118.4456780445	7102.920045086	7185.2909536598	9177.1930169233	5237.8318603394	5957.8433058501	4755.0743473925
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0545774403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3260886361	0	7.0118792178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	k__Bacteria	371.673884031	360.5525899547	218.7364396817	107.3127973635	477.8717246244	49.6213463645	2039.9566129921	493.4690339496	6021.4941153007	2614.4152656852	1441.9717240897	1947.148598718	500.8650004786	66.8011173722	160.3320878469	16.7743174201	1456.5081188136	2108.436499419	56.6932646353	1851.5999448088	363.0761886218	1132.8780744068	0	2319.498839184	791.6853815328	123.2596611919	193.2221475866	0	0	0	179.0582970692	172.3643129889	301.2373914741	320.4498387441	430.4864314824	9805.3228727719	1648.0917651196	79.7206557412	1553.7380636711	3202.2304611765	532.4314427371	1999.8665785079	223.6663575741	73.9213949704	2885.5954106062	7823.0458535831	159.7167450768	590.5602720974	1189.7721873916	2195.5023757705	255.7958510204	3957.376648597	166.9219649565	398.2751817361	3273.9110354081	371.7493412832	282.3504019255	383.6783045686	420.3715947401	138.3383304215	0	1055.111345992	657.9199409684	194.8210450746	196.7938552085	151.761832544	899.5596660304	3513.0849042198	2479.9502721962	1464.9337668791	399.7179447196	1707.8995102594	540.7342309669	956.832895925	492.0263463423	52.2569872076	499.9584591467	415.7759452631	309.0925140148	1240.5570928766	651.318875101	492.6630150736	323.8500879962	131.3853272693	541.7396818761	719.8009020262	4976.5304007018	229.7824102246	3320.5378108539	6074.1635739333	102.5970548533	2147.7126279986	0	2514.2209398794	2438.1983834804	1836.9885823805	45.9030000593	480.1476540931	523.1398115095	3866.2512867748	0	180.7628462834	15.3716673678	43.2229500368	45.5407130511	6615.2344910286	8913.6890924404	142.1143318461	125.2922245439	106.5218464332	99.7619108192	49.1928953589	64.3292561505	16.9855140281	8079.3010526615	180.6337329067	291.2826931669	5.3982259606	17.1500447964	146.2044410142	75.2316510167	778.0293197379	5729.3359810689	107.6038533871	7380.2250034546	6689.5304202556	1897.8132723322	158.5914234096	1423.2654319032	20.1340458186	5607.9450868655	3751.9058648887	1578.9594844486	5997.4553010317	874.7486744501	3942.6115958616	473.1021452338	423.9349144091	5639.4998429095	2816.2243753942	418.3519059081	4341.9690019897	2522.8051064907	509.5269523182	110.7607723706	2965.5086214503	5158.8304981287	4513.3731521713	319.1811050627	4410.5129764519	409.0737920262	419.2797361253	117.0021195601	3273.1047399783	465.2396494139	352.3230543237	63.1156762652	7060.6237947769	1616.8777024362	627.2808370301	169.7505182199	1223.6736408064	247.90714752	480.5177165598	318.1913344889	124.1029243921	54.0003349322	266.1163952126	252.6390135398	1311.1456243007	140.7258376663	1408.3737913156	1193.1288904417	381.8921638147	33.4326777485	2529.8224241387	1596.7620674654	1885.1820493965	3772.1956036811	394.8616246466	114.8613122924	1309.1538374325
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.8979659353	0	34.2891589665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4526611695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	k__Bacteria	174.1053970514	23.5779133135	22.2922189298	0	0	0	1375.9297948455	0	0	670.4343434406	431.4895793328	604.8954274736	140.2566300416	15.3154383217	17.9215145571	0	82.2606911941	600.3490509094	0	673.5484370892	71.2575533175	1130.917041258	0	2733.72385506	954.5132219597	126.0211721489	197.7896784104	0	0	0	0	0	45.8408119061	0	0	0	265.3563364748	0	638.867368379	610.8092007112	188.8596197041	1479.7325203089	142.8144198163	52.4330156331	206.2661428123	5941.5030585216	144.6258821991	217.8153743803	280.0636445541	220.1405650404	0	1143.7355522416	0	0	0	0	96.8751478201	46.1756081928	108.4537964005	64.558463235	0	0	155.0166484527	44.6409763931	40.1653229886	10.7979024306	297.9219742805	995.1157656353	16.132323068	98.0127109288	123.898882749	394.8367177083	190.2763395468	324.8758048752	117.2083935032	16.739754792	151.5347082119	175.0087457366	0	0	0	0	0	0	8.0629329292	33.5126474462	1450.6136318009	0	349.7268635226	4265.6827301232	0	1546.3358777295	0	1711.934671657	1245.6358969933	0	7.4348604997	119.4651411562	0	1232.1932426911	0	128.0711025009	0	10.4343816697	18.3866073391	2109.6125335219	3149.3113143661	61.8695530766	0	101.2857713089	0	0	0	0	8481.4523525634	52.593171616	80.5241241491	0	0	16.6708231767	0	8.5000733006	2216.1316037815	0	3133.9950214476	2413.3409063146	6.627042583	47.3236558628	98.0691243372	0	3927.1335572247	1473.483443766	431.931128689	4394.2976326132	372.7073132983	3107.2058256745	169.0143139968	0	0	537.3426599978	111.9689918826	759.1723786237	1176.7803730707	107.879375665	26.1919577506	1378.2599709585	1014.659383364	1465.5896932964	114.9334002555	2007.7660758315	0	128.3338494388	28.1886550893	1806.9563162878	128.3946643067	153.5670640785	0	37.7453120814	816.0785517154	463.7325954903	104.317409039	912.9654290399	112.4247537892	246.650012971	239.9258199407	23.9015398564	0	0	60.333319802	159.8885746947	23.4773127964	126.550726571	37.1887952392	227.5748969999	0	131.7943727723	216.611643518	516.7838229471	331.3123390264	33.3195197978	0	18.1278254702
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	k__Bacteria	208.8778105082	32.5442200015	28.3029704095	0	0	0	1576.4200048802	0	0	747.258448484	419.2503792838	773.8203369664	175.4025415244	0	0	0	113.6165323503	671.7951372501	0	257.8054619279	105.6423869218	1100.4172171204	0	0	0	0	0	0	0	0	0	0	68.2715350282	0	0	0	0	0	882.0283797785	1004.821887922	267.597844216	1694.8286846435	167.8918640571	46.5969436432	376.4579692641	6776.7730818464	16.7274807907	282.2660567971	351.2181358326	340.0868311105	0	1558.9173727928	0	0	0	0	109.6755381493	54.6821401085	132.1344027506	74.7579917949	0	0	206.6150257914	56.3222414184	54.5989585038	0	305.2127759138	1248.8569742317	23.1618317471	107.4351314959	167.8161691787	347.2789382104	245.8533255781	462.6645322171	155.4772272696	0	219.0007576958	227.2858589426	0	0	0	0	0	0	0	36.2539599631	1975.8972722724	0	339.1396759878	4240.1493628402	0	1439.5745311344	0	1338.0206257817	1088.1190249629	0	0	11.6889921988	0	1803.2003224849	0	139.9274432951	0	11.5742630525	23.0638973721	2902.3810167974	4342.9770171132	66.7942766411	0	83.0320578485	0	0	0	0	0	71.0783761338	0	0	0	0	0	0	2793.7799735852	0	3634.9954276549	2845.7345244267	0	60.7490578994	110.1171093818	0	4303.140788778	1746.9170127036	531.5377368184	4989.5089420234	430.6713223478	2813.1993168106	230.31058793	0	0	521.7160345823	86.2620493045	736.0430929617	1299.8792157919	126.7704748781	26.7851225058	1674.3370723959	987.1611835974	1433.6139372958	135.6799488444	2359.0933862763	0	149.6550468271	0	1947.3343091018	156.3271258282	107.6586076108	0	30.1799196012	947.7894642649	524.8792041611	119.789141531	1042.7434221093	125.6605233017	279.5723251565	260.3487136293	0	0	0	55.5444485595	150.419491361	20.3046186533	164.6091315489	47.6734420405	270.9984825993	0	163.8863468494	228.6763953455	588.0994259358	353.4804591454	40.8017168295	0	21.433405659
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	k__Bacteria	0	2.3664501138	0	7.0047163238	15.9427764305	0	2.2174307891	18.7439271071	0	376.7944658995	53.2635057691	59.0731280758	0	0	0	6.1979297578	2.4360918544	225.7997264525	6.1484447444	509.6838305024	0	154.9660608985	0	0	0	0	0	0	0	0	0	0	0	0	10.4387665273	3751.4053748073	439.7860071821	10.6313834548	0	0	4.51764771	0	0	0	1147.880528942	0	4.7280183829	0	23.2201789843	184.6951106534	0	370.1563021523	0	0	480.3362871618	12.3075960433	0	0	0	18.4227129341	0	0	0	0	20.6547205938	0	0	0	5.2372308697	0	852.5711909684	5.2261138514	650.4075580826	611.1356370295	17.2440325479	223.1653192511	0	0	66.5523635248	0	8.063932679	0	0	0	0	5.3670630957	40.0724850143	0	187.9998898037	643.5274222123	6.1648548598	932.214046118	0	1105.3259754696	2907.3422124341	33.4228246043	116.8497291999	4146.5732341217	348.6138223811	0	136.3103570194	1107.9505088225	345.8791253295	493.6754897645	4.8690119816	261.1226910966	1141.3912648715	535.456198802	411.8569791049	320.0228958476	812.9169390489	9.4162339995	14.0938362439	23.0336382612	0	0	1.3104279436	7.7417129994	0	0	0	108.7166909507	986.5249215895	0	229.2467386011	199.9094769653	273.9159231981	0	644.9412161083	0	0	4.5846123995	459.9186215917	27.2357392461	242.0774382802	200.8212685653	109.2295819588	68.6692161958	0	845.2574424238	4.8123575447	1257.578329102	0	747.8347096281	0	9.8797104131	1415.1218175054	1134.0903727409	18.2513900942	0	1.6304660304	411.5316543051	0	126.7180971369	0	475.4210969313	0	119.602840765	16.5305456125	0	13.629371974	0	0	0	0	17.3524374311	11.5434891221	51.1082307886	0	0	3.0885006472	10.132840678	0	0	0	9.8950040323	33.9753891968	43.4658411395	20.6796908519	25.2771814372	223.834669274	0
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8754949759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.6717961313	0	29.9238285694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	k__Bacteria	0	0	0	0	0	0	0	0	0	49.760901332	40.7745381734	42.8539964596	0	0	0	0	0	18.8847513312	0	147.0261733988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3975870598	7.7578763732	0	0	0	0	0	0	0	0	5.3942385737	90.6524885273	6.4458357733	0	0	0	0	0	0	0	0	0	0	0	9.4124853019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4045262528	0	0	0	0
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0712195882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6305: superpathway of putrescine biosynthesis	k__Bacteria	211.6709480061	30.0378676188	21.0261238252	9.3223554791	0	0	2082.9239817568	0	2184.4512039064	1405.3317653236	826.672746156	1214.6818051962	295.0918917637	13.3932851651	52.4881324126	0	194.8160947366	1006.2581330493	0	477.7262687136	132.1208022627	1229.2683520673	0	0	0	0	0	0	0	0	24.5983079146	0	85.6366690035	0	0	11980.7413907556	1522.6366791419	41.9640575926	1181.9441282821	2064.9374034652	315.5584508716	3708.4808135247	412.6086680378	150.4668034407	2953.9259337767	14280.4548991351	60.645013731	306.3529316484	530.8253219778	873.46659673	0	2046.7293754805	0	0	363.3863859736	0	129.9419409477	48.9569636458	163.5976221898	98.2244776143	0	0	256.7026981012	79.9894604607	65.5718179637	15.6852970858	583.9264203986	2274.207584973	39.783641975	157.1803794895	336.3240526071	586.1536703157	515.4650161626	1009.2268845749	306.3603523773	17.3537833419	222.3794490261	293.6974009748	50.7054955215	1089.7483865069	0	0	14.9732765988	6.070968432	14.0560330306	15.1842621477	4241.6482714118	0	2638.440591241	3453.6695081287	0	1031.7794581879	0	1236.9437797398	1338.6179716967	1195.0236013803	61.1995727089	306.3799363265	390.5159460927	3304.2905704193	0	200.505220031	0	58.7675963479	27.9443932395	5940.184109268	7764.3926430521	75.864889667	0	73.1505497355	0	0	0	0	0	27.4626741981	0	0	0	0	0	353.2256450364	3660.996481672	0	3724.2422012479	3454.5616775308	242.5920200582	91.1641761038	2187.5754804435	0	3880.6672451119	1968.6564439508	1851.3962016665	4422.8519839702	813.347899964	2270.5727512268	445.8829514309	0	2973.9130744374	3167.4563450004	0	4767.531233628	1877.7302690736	148.4278251076	47.3892260624	2244.9082483987	5699.4332021653	4652.824520639	177.754424166	2416.2020497002	0	167.2168318939	21.4661983158	2452.3377783338	163.1326956846	173.9018143682	49.1481145076	3553.6422275497	2114.0701201595	1111.9066098882	169.9177229713	1941.2772577476	229.5666158072	492.3897852421	601.3581994844	20.9109902026	0	44.6178325084	66.0111884274	220.3168675715	20.9713726633	200.1868896106	79.8969642118	211.8487522737	0	275.6878959797	335.6563936751	695.8248197338	249.7807311055	55.1450488878	0	23.7780402098
PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0250937756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9676820512	0	0	0	0	0	0	4.9456495722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)	k__Bacteria	1234.0355458167	3538.9705010754	1370.6738772543	2536.8469193223	2701.4034234652	6614.103664879	3271.6848504493	2604.3606951232	4931.3920505115	3238.8999794456	2738.7453124782	2304.1143435015	2697.5952246799	2150.896213013	2786.121817551	3118.581847023	2289.5482644665	3141.0178095735	3118.3560851589	3634.6810157627	2467.1552830521	6961.4686205206	3702.7733565771	6616.0510117569	5265.3697765002	2342.0259270475	2130.18613192	1963.5468318089	3308.690958437	1692.9034226445	2008.3747374474	2464.6982975991	3850.8166572034	519.0004059472	317.5136817466	5205.5619594087	7010.5256654927	2656.1699104843	3159.2256056761	2488.6984544239	1961.507748068	4304.9719212175	818.3132482453	2770.0689366902	10592.7345558343	9738.8338817968	1251.1447205985	3141.0872403333	1535.9274016958	1772.4276208096	1281.9362961468	2602.5430839741	2240.1825683906	1480.3087681505	6057.8896238839	2032.7193099586	1514.5747045034	1462.9680279172	3129.0781338003	2485.1192435325	2433.5266538262	3418.8060359825	2452.8284008858	2943.2575565909	2609.4359417944	1874.1064643043	2511.6576130511	2532.3252065276	2664.8188549581	1995.7867394201	1566.0637436373	1981.5806907307	2043.4978644657	2036.7894515644	1978.8056052394	1705.8236602882	1540.052760348	3375.6040269015	1837.9024509538	10063.0155529235	2988.0309425264	3241.2515077699	4563.1585176149	3005.086810069	2745.9912959152	2436.9148637493	3873.3921211083	2406.4214531845	2951.6753279989	5132.801024622	3832.5306271022	4854.2433790763	2200.3280886516	3960.1954245203	5253.655945121	2526.0961829829	1103.8701680266	6161.1136988162	760.2369321787	4914.4451193831	519.4238323485	1196.8515135802	1055.0003710336	1572.5154278637	3132.3553866702	3795.9705310844	5424.3953338187	794.5932311949	732.2912657082	1476.5369498421	915.0985019324	3139.0157055695	3812.7414184858	2081.3791149798	4621.6712900025	3518.728886007	2868.953010293	2332.5720805745	1955.3382774616	1586.0088973704	2170.8812794417	2063.5659089726	4414.0227743512	3597.8557214698	5818.3855310868	6175.8189075095	3917.1693374296	2643.6667041549	10460.47661481	1383.3071794106	7319.8843644802	2949.3271247076	3792.9544493608	7711.0769994813	4506.4014554048	6533.5177287213	3282.8184555847	2172.1960106901	1907.6974434939	5402.4301001404	1436.3995178186	3822.778874388	2515.7942187002	1817.6808097208	3409.7889206531	3754.9058624309	3670.5412858431	4292.6907329638	1409.0364600314	4090.147565331	894.9163029797	2468.9545030581	4692.8077005501	3647.568119711	853.7636967543	2009.2226602825	3332.1837986679	2852.3599172045	2522.5350256259	2315.4795487921	1868.0607962277	2987.7818580464	2626.7608031685	2526.8262801259	3054.5935315954	2937.1666269511	2928.5847862521	1565.776372646	1823.2563027926	3146.644903477	1991.8012223734	849.3027340693	902.2569986436	2293.9891010371	3967.6746838036	5109.8237921237	3747.2913626726	4354.5999740013	5077.7938998663	2257.9992984727	1912.9719711374	1571.4294370869
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	k__Bacteria	0	0	0	0	0	0	0	0	0	22.1228441616	12.062898112	28.6398557073	0	0	0	0	0	44.8336586684	0	28.476639635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6043440373	20.7404506192	0	169.4467899441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.7753851732	179.7189288329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.1597704464	0	288.9040792282	170.6504889726	0	0	0	0	0	0	0	0	5.396230311	0	4.108030157	0	0	0	0	0	14.881610215	0	0	26.3868448895	0	0	7.3951619284	0	0	0	0	0.3846185161	0	0	0	6.9138902858	47.5814981276	0	0	0	0	0	0	0	0	0	0	0	0	7.1573821318	0	0	0	8.9246670294	13.5663153048	8.1396898559	11.0013340168	0	0	0
PWY-6328: L-lysine degradation X	k__Bacteria	0	0	0	0	0	0	114.0897297125	0	0	0	0	0	0	0	0	0	7.8701104433	56.915987167	0	29.4661468072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730.9786667876	62.3705108664	36.5844932343	0	755.0992035521	0	0	62.8964057571	12.2340890322	0	259.9835985164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6668530403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5605049057	0	0	0	0	0	21.7220024219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522.3502601425	0	575.235093783	497.8952144784	0	0	0	0	0	224.4488548529	0	0	0	0	0	0	0	0	0	0	126.5676911268	0	0	299.9814111576	0	0	31.6747185742	0	0	0	0	471.3099862722	0	0	0	6.9221848496	341.8716072756	188.8048878243	32.8616676046	401.8525933547	39.8417103035	110.9217644668	0	0	0	0	0	16.6465200438	0	38.2905514182	15.9927374826	0	0	53.6915350834	77.0157450712	92.0931513582	41.1321264137	9.7797952953	0	0
PWY-6349: CDP-archaeol biosynthesis	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6796890917	57.1312961585	0	0	0	0	0	0	0
