Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-6531: mannitol cycle	unclassified	1.02479e-06	7.51887e-07	1.57443e-06	6.13816e-07	4.16114e-07	0	2.05168e-07	0	0	7.16166e-07	1.96768e-06	8.7206e-07	8.08347e-07	1.07445e-06	8.52139e-07	0	3.68177e-07	4.83483e-07	0	7.21181e-07	7.23552e-07	0	0	0	0	0	5.43497e-07	0	0	0	7.91236e-07	4.09955e-07	1.59653e-06	0	0	0	0	6.36342e-07	7.87657e-08	0	3.8305e-07	1.16739e-06	1.31586e-06	1.49477e-06	0	9.83314e-07	0	1.13427e-06	1.03587e-06	6.65141e-07	0	4.15074e-07	0	0	6.48523e-07	0	6.8328e-07	8.65698e-07	5.63346e-07	6.12578e-07	0	0	0	7.95018e-07	2.12621e-07	0	1.399e-06	5.43278e-07	2.2522e-07	1.13599e-06	1.54054e-06	0	1.56668e-06	7.80452e-07	1.13057e-06	1.41999e-06	0	5.14586e-07	0	0	0	3.37404e-07	2.38659e-07	7.64806e-08	6.09975e-07	3.56339e-07	2.85024e-06	0	0	0	0	0	0	0	0	0	0	3.92664e-06	0	1.215e-06	0	1.0987e-06	2.14898e-06	0	5.70768e-07	3.77241e-08	1.74185e-08	1.36781e-06	0	0	0	0	5.98809e-07	7.1255e-07	0	2.07424e-06	0	1.42079e-06	0	0	0	2.57385e-07	2.25738e-06	0	4.54482e-07	0	7.24649e-07	1.59459e-06	0	0	1.97303e-06	6.7215e-07	7.35622e-07	1.5046e-06	9.84226e-07	1.49693e-06	2.80108e-06	0	0	0	0	0	3.72681e-06	6.88509e-07	3.54502e-07	1.43576e-06	5.53965e-07	0	7.10834e-07	5.5906e-07	0	6.7778e-07	1.74829e-07	1.64056e-06	6.33704e-07	2.75286e-06	6.16455e-07	1.50242e-07	1.93769e-06	2.28949e-07	0	1.93059e-06	1.02217e-06	0	8.62697e-07	0	1.11844e-07	7.17036e-07	4.20613e-07	5.40646e-08	8.4784e-07	1.50515e-06	1.17844e-06	3.03056e-06	0	3.01728e-06	2.07374e-07	1.08756e-06	1.6969e-06	1.1998e-06	9.81424e-07	7.00444e-07
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	unclassified	7.6998e-06	4.34704e-06	2.48382e-06	7.81348e-06	6.27605e-06	9.27569e-07	4.01107e-06	4.38193e-06	0	0	5.46332e-07	2.22377e-06	2.63219e-06	3.94768e-06	4.38089e-06	1.20667e-06	1.80048e-06	1.3221e-06	0	1.91673e-06	1.08725e-06	6.05606e-06	0	0	0	0	0	0	1.63287e-06	0	1.79022e-06	2.14328e-07	8.31254e-07	0	6.48287e-07	0	0	1.76486e-06	3.59227e-06	0	3.62737e-06	0	1.35462e-06	3.3589e-06	5.92796e-07	2.20175e-06	3.98582e-06	3.22112e-06	0	0	0	3.00658e-07	0	1.87877e-07	1.15015e-06	1.34662e-06	1.96979e-06	1.7031e-06	7.54878e-07	3.42415e-07	0	9.28642e-07	1.40099e-06	2.39956e-06	1.58224e-06	1.74428e-06	1.98646e-06	1.66845e-06	2.28076e-06	2.99354e-06	1.66694e-06	4.20769e-06	2.45617e-06	4.86041e-06	3.03132e-06	2.93226e-06	2.76201e-06	1.30647e-06	9.95101e-06	0	2.9867e-06	1.76707e-06	1.44856e-06	2.30152e-06	1.34714e-06	3.47732e-06	1.08351e-06	1.72859e-06	0	0	1.31256e-06	0	0	0	0	0	0	7.54544e-06	0	0	2.28342e-06	3.43681e-06	1.78924e-06	9.02396e-07	2.51848e-07	0	1.49678e-07	5.03288e-06	0	8.53339e-07	0	0	0	7.98214e-06	0	1.16179e-05	0	5.4708e-06	9.26273e-06	0	0	0	0	2.06147e-06	3.90328e-07	1.51805e-06	1.38425e-06	0	7.81797e-07	0	4.90317e-06	7.86154e-07	8.18476e-07	0	1.1011e-06	4.41733e-07	1.65663e-06	5.27802e-06	0	1.49262e-06	0	1.84669e-06	1.89675e-05	1.74525e-06	1.41357e-06	4.05454e-06	1.66023e-06	5.26463e-06	3.1542e-06	0	1.77873e-06	1.18322e-06	0	3.45699e-06	2.74347e-06	2.5127e-06	8.69779e-07	0	1.69787e-06	2.67902e-06	1.89778e-06	5.0263e-07	8.78359e-07	1.26529e-06	0	0	4.32278e-06	1.02779e-05	1.28345e-05	8.45792e-06	1.24975e-05	0	4.77265e-07	2.86492e-06	0	0	1.82465e-07	2.13053e-06	1.63971e-06	8.59682e-07	1.49906e-06	0
PWY-6549: L-glutamine biosynthesis III	unclassified	7.07457e-06	2.33214e-06	3.36692e-06	3.08618e-06	1.53065e-06	1.24101e-06	5.72525e-06	0	3.27876e-07	0	9.7217e-07	1.24181e-06	4.04819e-06	1.32172e-05	1.63474e-05	9.37798e-06	4.75525e-06	6.41664e-06	2.94018e-06	0	8.81281e-06	0	0	0	0	0	0	0	1.43904e-06	0	7.26065e-06	6.68834e-06	6.639e-06	2.51932e-06	0	0	0	0	9.30224e-06	4.14549e-06	6.00047e-06	1.34923e-05	9.91193e-06	6.30995e-06	0	2.81199e-06	1.29883e-05	4.52533e-06	0	0	4.7902e-06	5.98623e-07	4.51165e-06	9.62634e-06	0	8.18019e-06	1.23498e-06	6.07108e-06	1.42587e-06	2.4611e-06	0	2.90136e-06	2.05939e-06	5.48254e-06	5.20375e-06	2.05477e-06	9.76432e-06	4.82041e-06	6.59187e-06	1.11977e-05	1.03886e-05	1.14593e-05	1.31138e-05	7.61379e-06	3.36555e-06	4.58059e-06	3.43992e-06	3.4004e-06	9.59526e-06	0	1.22705e-05	6.5103e-06	6.30208e-06	7.69236e-06	8.08088e-06	9.74918e-06	4.52733e-06	2.9457e-06	0	0	0	0	0	0	0	0	1.19057e-06	0	0	3.34117e-06	0	3.22959e-06	1.00473e-06	3.85821e-06	1.39524e-05	6.13227e-07	3.46525e-07	2.68955e-06	8.03839e-06	0	1.82649e-05	0	5.05233e-06	8.84757e-06	0	1.33473e-05	0	1.48705e-05	1.40448e-05	0	1.65443e-06	2.42953e-06	3.3332e-07	0	0	0	0	1.11534e-05	0	1.74713e-06	0	1.69685e-06	4.20925e-06	0	3.59229e-06	0	2.99574e-06	0	0	0	0	0	6.20904e-07	8.12129e-06	7.5277e-06	0	0	2.07224e-06	3.43874e-06	4.1059e-06	0	1.19777e-05	4.82477e-06	7.7758e-06	6.41253e-06	1.24572e-05	1.24572e-05	8.522e-07	2.11459e-07	7.14379e-06	4.32626e-06	1.08953e-05	7.53086e-06	1.07815e-05	9.28885e-06	6.60691e-06	3.73925e-06	7.88591e-06	6.49772e-06	7.94669e-06	8.28549e-06	1.09865e-05	7.0809e-06	1.99299e-05	2.12763e-05	3.01483e-06	4.93067e-06	1.21223e-06	3.34794e-07	7.74414e-06	0	0
PWY-6562: norspermidine biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62458e-07	0	0	4.06974e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49049e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6565: superpathway of polyamine biosynthesis III	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83383e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6588: pyruvate fermentation to acetone	unclassified	1.11493e-06	5.68266e-07	0	0	0	0	1.0234e-06	0	0	2.85677e-07	7.84028e-07	2.33655e-07	6.82358e-07	8.62637e-06	4.87111e-06	0	1.30408e-06	1.55169e-06	0	1.11436e-06	2.04925e-06	1.28135e-06	0	0	0	0	0	0	0	0	9.59706e-07	3.40479e-06	9.66001e-07	0	0	0	0	0	1.56968e-05	4.22785e-06	3.91382e-06	6.97108e-06	5.88246e-06	2.59827e-06	2.70556e-07	0	0	4.72089e-07	4.5808e-07	5.70156e-07	0	9.41298e-07	0	8.12642e-07	1.92835e-07	7.9793e-07	0	2.60956e-07	0	0	0	3.24225e-06	1.49972e-07	0	0	0	0	1.15444e-06	0	1.16583e-06	2.69695e-06	1.39979e-06	2.57188e-07	7.10986e-07	1.98033e-07	8.8311e-07	0	7.01581e-07	2.02722e-05	0	0	0	4.47133e-07	1.04153e-06	0	2.37803e-07	3.15723e-07	1.90407e-06	0	0	0	0	0	0	0	0	4.21098e-07	7.57148e-07	0	1.96116e-07	0	2.1393e-07	0	0	3.58754e-07	6.90364e-07	1.27782e-06	3.48569e-07	0	0	0	4.03901e-06	0	1.51028e-06	0	0	7.31998e-07	0	0	0	0	4.77304e-07	1.27206e-06	0	2.48641e-07	5.09833e-07	8.45791e-07	4.25162e-07	0	0	0	1.09046e-07	1.02498e-07	0	1.15843e-07	0	0	0	0	5.65886e-07	0	6.69494e-07	4.68214e-06	1.44335e-06	0	1.03122e-06	8.05552e-07	1.91423e-06	4.76652e-07	8.27958e-07	4.88271e-06	0	2.53076e-06	5.50022e-07	7.8853e-06	2.83363e-07	1.65769e-07	1.52644e-07	4.68812e-06	8.4412e-06	3.86689e-07	1.28692e-05	5.57912e-06	1.32636e-05	5.09977e-06	1.00017e-05	1.57469e-05	2.21461e-05	6.3371e-06	6.62745e-06	1.53029e-06	4.14244e-07	9.88636e-07	8.49698e-07	5.23667e-07	1.20015e-06	4.63087e-07	6.00429e-07	2.64862e-07	1.82244e-07	3.34908e-06	0
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	unclassified	5.35765e-06	2.13886e-06	2.73531e-06	2.09295e-06	5.80987e-07	0	0	0	0	0	0	0	2.16492e-06	1.29933e-05	5.10419e-06	4.43716e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04941e-06	0	0	0	0	0	8.95125e-07	0	2.99883e-06	3.17896e-06	2.85955e-06	2.47163e-06	6.31208e-07	2.39741e-06	0	0	0	0	0	0	0	0	0	0	2.57879e-06	0	2.51702e-06	2.98535e-06	0	0	2.26065e-06	0	1.90506e-06	0	0	1.81799e-06	1.09285e-06	0	1.58532e-06	0	0	1.18373e-06	0	0	0	1.05135e-06	4.855e-06	0	3.38728e-06	2.87572e-06	2.61065e-06	2.43773e-06	3.48042e-06	1.30698e-06	2.5803e-06	2.72823e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02013e-06	1.56609e-06	3.77263e-06	0	1.63393e-06	5.04488e-07	1.85957e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0865e-06	7.92597e-07	0	0	1.97515e-06	0	8.28278e-06	1.57512e-05	0	3.7408e-06	6.03444e-06	0	0	6.56093e-06	6.32228e-06	3.73162e-06	3.27524e-06	5.15812e-06	4.59772e-06	0	7.30624e-06	7.48396e-06	3.18094e-06	9.62608e-07	0	0	0	1.56338e-06	0	0
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	unclassified	0	0	0	0	0	0	2.87618e-07	0	0	0	3.02236e-07	0	3.21391e-06	0	0	0	0	1.52849e-06	3.90511e-07	6.3078e-07	0	0	0	0	0	0	0	0	0	0	1.61607e-06	3.93548e-06	2.96439e-06	0	0	0	0	0	0	0	9.15944e-07	0	2.82238e-06	2.33812e-06	0	0	0	0	2.26544e-07	0	0	3.53004e-07	0	0	1.08431e-06	0	5.08127e-07	6.5724e-07	6.03987e-07	0	0	7.14701e-07	6.27632e-07	0	6.31481e-07	0	0	0	0	0	3.2274e-06	3.96408e-07	4.81662e-06	8.19741e-07	3.32843e-07	0	0	0	5.87876e-07	0	5.48482e-07	0	1.19337e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8406e-06	2.47093e-07	5.051e-07	0	0	0	0	0	2.5067e-06	1.0649e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65509e-07	8.39539e-07	0	1.3006e-07	8.63231e-07	0	1.08475e-06	0	0	5.34462e-07	1.45429e-06	9.08298e-07	0	1.60449e-06	3.70803e-07	2.98535e-07	3.61946e-07	0	4.61055e-07	0	1.524e-06	0	0	0	0	3.47238e-07	1.82127e-06	0	1.95876e-07	0	3.82072e-07	0	3.7236e-07	0	0	1.59089e-06	0	0	0	0	0	0	0	0	8.14663e-07	0	2.10977e-06	1.23882e-06	0	3.15849e-06	2.98709e-07	0	0	4.30753e-06	2.25501e-07	0	0	3.32494e-07	5.34672e-07	4.72054e-07	1.35141e-06
PWY-6606: guanosine nucleotides degradation II	unclassified	1.82804e-06	8.73088e-07	0	6.60375e-07	0	0	3.16387e-06	0	0	1.81838e-06	1.76221e-06	2.56979e-06	3.36448e-06	1.13269e-05	1.28872e-05	3.45263e-06	2.65367e-06	2.02604e-06	5.15073e-06	2.0079e-06	2.06467e-06	1.16785e-05	3.21057e-06	0	0	0	0	0	0	0	7.09968e-06	7.22233e-06	5.04073e-06	0	2.09497e-06	0	7.30907e-07	4.17954e-07	1.03183e-05	1.73551e-05	1.45004e-05	3.5951e-06	1.09847e-05	1.10906e-05	6.99518e-07	9.13207e-06	3.67907e-06	2.61171e-06	3.43666e-07	9.71897e-07	2.46241e-06	4.8616e-07	0	3.65338e-06	1.64274e-06	6.19862e-06	1.0283e-06	7.96398e-07	8.16263e-07	2.41746e-07	0	1.75536e-06	2.04557e-06	6.94304e-08	1.22624e-06	7.67006e-07	6.66841e-06	7.61153e-06	2.02518e-06	5.75582e-06	4.48859e-06	8.01333e-06	5.66824e-06	3.45044e-06	2.32246e-06	1.32741e-06	6.54908e-06	3.37211e-06	1.07878e-05	0	2.27957e-06	6.17418e-06	3.06928e-06	1.1675e-06	6.28138e-06	7.33841e-06	3.30554e-06	1.71709e-06	5.64672e-07	0	0	0	0	0	0	0	2.88007e-06	1.60912e-05	6.43592e-07	3.40138e-06	0	1.77944e-06	0	1.71658e-05	6.63296e-07	3.9076e-06	1.33382e-06	1.75098e-06	1.12049e-05	3.05241e-06	0	3.74773e-06	5.83186e-06	2.17654e-06	0	8.08421e-07	2.20002e-06	0	4.26415e-06	2.35283e-06	2.10991e-06	5.24901e-06	1.69689e-06	0	6.07123e-07	9.69789e-07	8.68259e-07	2.27527e-06	1.49004e-06	0	6.48417e-07	5.17732e-06	3.9471e-06	1.09238e-06	1.89452e-06	5.75387e-07	3.3825e-06	5.65824e-07	0	9.14446e-06	1.1224e-07	1.06524e-05	2.44123e-06	2.22673e-06	3.39947e-06	1.48664e-06	1.26747e-05	2.2653e-05	1.61305e-06	4.55045e-07	7.60977e-07	1.4394e-06	3.9429e-07	4.02894e-06	4.41259e-06	2.27388e-06	1.73338e-06	1.59801e-06	2.50477e-06	5.20728e-06	7.48371e-06	2.74317e-06	2.61731e-06	3.35005e-06	3.5003e-06	1.26308e-05	7.12337e-06	1.00298e-05	6.82962e-06	3.58217e-06	4.25206e-06	6.26511e-06	4.62741e-06	3.18887e-06	5.71971e-06	7.44121e-06	3.13657e-06	1.03183e-06	2.3446e-06	1.89181e-06	6.73648e-06	1.92875e-06
PWY-6607: guanosine nucleotides degradation I	unclassified	0	0	0	0	0	0	2.85721e-07	0	0	0	3.02849e-07	0	3.36448e-06	0	0	0	0	1.46119e-06	3.85532e-07	6.47936e-07	0	0	3.21057e-06	0	0	0	0	0	0	0	1.69982e-06	4.34241e-06	3.38561e-06	0	0	0	0	0	0	0	9.14968e-07	0	2.8284e-06	2.3884e-06	0	0	0	0	2.81839e-07	0	0	4.36984e-07	0	0	1.07093e-06	0	5.72564e-07	7.96398e-07	8.16263e-07	0	0	7.66221e-07	6.422e-07	0	6.86889e-07	0	0	0	0	0	2.95385e-06	3.9393e-07	5.66824e-06	8.36027e-07	3.42259e-07	0	0	0	5.9241e-07	0	5.37397e-07	0	1.13593e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42396e-06	2.35019e-07	5.11974e-07	0	0	0	0	6.63296e-07	2.17726e-06	1.33382e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65269e-07	8.50989e-07	0	1.3228e-07	9.63489e-07	8.68259e-07	1.15528e-06	0	0	4.842e-07	1.42288e-06	8.92724e-07	0	1.62186e-06	5.75387e-07	3.02512e-07	3.60265e-07	0	4.59264e-07	0	1.50654e-06	2.44123e-06	0	0	1.48664e-06	3.46479e-07	1.81255e-06	0	1.5326e-07	0	3.86969e-07	3.9429e-07	3.68525e-07	0	0	1.73338e-06	0	0	0	0	0	0	0	0	8.11195e-07	0	2.18009e-06	1.27475e-06	0	3.72176e-06	2.99883e-07	0	0	3.95639e-06	2.25496e-07	0	0	3.38504e-07	5.66026e-07	4.70279e-07	1.31664e-06
PWY-6608: guanosine nucleotides degradation III	unclassified	5.88078e-06	2.35176e-06	5.63791e-06	1.50224e-06	0	3.10818e-06	8.24626e-06	1.2731e-05	0	2.55048e-06	2.81568e-06	2.90612e-06	3.98078e-06	2.23561e-05	1.88686e-05	6.20797e-06	5.31528e-06	4.68219e-06	8.46942e-06	2.76545e-06	4.77723e-06	1.16785e-05	6.29018e-06	0	0	0	0	0	1.49707e-06	7.24742e-06	2.39773e-05	1.82846e-05	1.70068e-05	1.83201e-06	6.6866e-06	0	0	4.36552e-07	1.45357e-05	4.48641e-05	2.11963e-05	1.38867e-05	1.87585e-05	1.78407e-05	3.31906e-06	1.32175e-05	0.000201462	4.60615e-06	2.90723e-06	1.99332e-06	7.32614e-06	1.28617e-06	0	7.08966e-06	1.64274e-06	1.07966e-05	3.38612e-06	1.55394e-06	2.1742e-06	2.23527e-06	0	3.51027e-06	2.75477e-06	3.74562e-06	2.58837e-06	3.93904e-06	1.01159e-05	1.34649e-05	5.7852e-06	8.07012e-06	1.25528e-05	4.14524e-05	1.03029e-05	5.11571e-06	7.05436e-06	3.63628e-06	9.02133e-06	6.99856e-06	2.12842e-05	8.20429e-08	8.57287e-06	9.89435e-06	1.81343e-05	1.90891e-05	1.28035e-05	1.25872e-05	5.14517e-06	2.25723e-05	7.26912e-07	0	0	0	0	0	0	0	4.80598e-06	1.96834e-05	3.16695e-06	5.12093e-06	1.43785e-06	5.45836e-06	1.01339e-05	2.28572e-05	3.16322e-06	4.58299e-06	1.66582e-06	1.24766e-05	1.86002e-05	1.05388e-05	3.9753e-06	1.38156e-05	1.3427e-05	1.71613e-05	0	1.17143e-05	2.99702e-06	2.13024e-05	3.52805e-05	3.29542e-06	2.9619e-06	1.20803e-05	2.16729e-06	0	6.67148e-07	9.69789e-07	9.73753e-07	4.62408e-06	2.03071e-06	8.10709e-07	1.81276e-06	1.31235e-05	9.14089e-06	1.47969e-06	3.06025e-06	7.7689e-07	7.21246e-06	1.41667e-06	0	9.14446e-06	1.13089e-07	1.21282e-05	2.88076e-06	4.23673e-06	6.07526e-06	2.08112e-06	1.46447e-05	2.48972e-05	4.56537e-06	3.94466e-06	2.6783e-06	2.65663e-06	1.66318e-06	7.26415e-06	3.00055e-05	4.33962e-06	1.92624e-06	3.0001e-06	5.02479e-06	1.21977e-05	8.22356e-05	5.60477e-06	5.85272e-06	8.61005e-06	5.91524e-06	2.82139e-05	9.92811e-06	2.06375e-05	1.47648e-05	7.93646e-06	1.31349e-05	1.00815e-05	9.36668e-06	1.2165e-05	2.3116e-05	8.30766e-06	5.91429e-06	3.18346e-06	3.95611e-06	5.71246e-06	1.54853e-05	3.19998e-06
PWY-6609: adenine and adenosine salvage III	unclassified	3.42254e-05	2.67121e-05	4.67639e-05	2.21203e-05	1.42352e-05	7.27566e-06	2.66479e-05	9.18546e-06	4.09634e-07	1.08799e-06	3.42035e-06	2.62817e-06	2.97755e-05	0.000148688	0.000148607	3.824e-05	1.46591e-05	1.19575e-05	6.78267e-05	1.69868e-06	3.16044e-05	1.07649e-05	2.08175e-05	0	0	0	4.3778e-07	1.79885e-05	2.06626e-05	4.88063e-05	5.61727e-05	5.31413e-05	3.67002e-05	2.02746e-05	1.83142e-05	0	0	2.39435e-05	8.69809e-05	3.16529e-05	4.05156e-05	5.85235e-05	7.02146e-05	6.36531e-05	3.09377e-06	2.77741e-05	7.60418e-05	4.28097e-05	2.19272e-06	2.87007e-06	3.15479e-05	7.42605e-07	1.37001e-05	5.32414e-05	9.72179e-07	4.64994e-05	5.46605e-06	2.88575e-05	8.36195e-06	4.43165e-06	3.01917e-06	3.25958e-05	5.51636e-06	1.57247e-05	1.03312e-05	3.95978e-05	6.14044e-05	1.21482e-05	2.48053e-05	4.57927e-05	4.86405e-05	5.38308e-05	5.97746e-05	3.28761e-05	3.30158e-05	7.44936e-05	1.02773e-05	1.62699e-05	5.68108e-05	2.36433e-07	2.80605e-05	2.73667e-05	3.17857e-05	3.22088e-05	3.89903e-05	4.5838e-05	2.20772e-05	3.25603e-05	1.26194e-05	2.39132e-06	2.72093e-06	1.39465e-05	0	1.00748e-05	1.35123e-05	6.83981e-07	2.72581e-05	5.83419e-06	7.32432e-06	2.41462e-05	2.16329e-05	3.92988e-05	4.30972e-05	0.000185532	3.77313e-05	4.19136e-07	1.58424e-06	6.27303e-05	0.000106529	8.47893e-05	0.000171477	0.00012478	5.27464e-05	9.27004e-05	0	6.9149e-05	1.92772e-05	0.000159757	0.000125689	1.99889e-05	2.13362e-05	1.69815e-05	2.88404e-06	5.0481e-06	6.52441e-07	5.39348e-07	1.96362e-06	2.50709e-05	2.18587e-06	1.62104e-05	4.66688e-07	3.36998e-05	2.66701e-05	2.22144e-06	3.23732e-05	2.72377e-06	2.34055e-05	2.92297e-05	0	6.72632e-06	8.33748e-06	9.75841e-06	4.35938e-05	1.77912e-05	3.19276e-05	6.46943e-06	1.18512e-05	1.91791e-05	1.86854e-05	1.28758e-05	2.13826e-05	3.40195e-05	2.22355e-05	1.98916e-05	5.30584e-05	3.14901e-05	2.77337e-05	2.01486e-06	9.77276e-05	0.000223982	6.89967e-05	2.2348e-05	4.2933e-05	6.26329e-05	6.55163e-05	5.65594e-05	5.49586e-05	6.17384e-05	5.43633e-05	5.33767e-05	6.55304e-05	3.70793e-05	3.53293e-05	4.05828e-05	4.30005e-05	1.06119e-05	1.40728e-05	7.2264e-06	2.79435e-06	3.11158e-05	3.89542e-05	7.26982e-06
PWY-6612: superpathway of tetrahydrofolate biosynthesis	unclassified	0	0	0	0	0	0	5.46607e-07	0	0	6.67068e-07	1.73698e-06	1.74584e-06	1.97875e-06	1.58821e-06	0	4.44729e-06	2.13973e-06	1.13371e-06	0	1.63383e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.0791e-07	0	0	0	0	1.16453e-06	2.02518e-06	0	2.24714e-06	0	0	3.81084e-06	0	0	0	9.82295e-07	0	1.12061e-06	1.7697e-06	3.86463e-07	3.78541e-06	0	5.65229e-07	2.84391e-06	6.06509e-07	8.88725e-07	6.9633e-07	0	0	0	0	0	8.3771e-07	6.33218e-07	0	0	0	7.64526e-07	0	7.50509e-07	0	0	0	0	0	3.64747e-07	0	0	0	1.7323e-06	8.40962e-07	0	0	1.03115e-06	0	0	1.6538e-06	3.34114e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89773e-07	0	0	2.04819e-06	0	0	0	0	0	1.02932e-06	0	2.76466e-06	0	0	0	2.48181e-06	9.26414e-07	1.54613e-06	0	0	0	0	0	0	0	0	0	0	7.63235e-07	0	1.88602e-06	0	0	1.05006e-06	0	2.47914e-07	0	0	0	0	1.46742e-06	1.82779e-06	0	2.50533e-06	0	2.50374e-07	2.27731e-06	0	0	0	0	0	0	0	6.13298e-07	0	0	5.02925e-07	0	5.27791e-07	0	0	0	5.55264e-07	1.48277e-06	3.39486e-07	7.69115e-07	0	0	0	0	1.21839e-06	0	0	0	0
