Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-6313: serotonin degradation	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4108721034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)	unclassified	102.4290618497	145.7687335516	223.6044381936	155.4348785504	168.0991154482	74.5561076358	321.627032948	164.4626356677	24.7647033869	79.8143445835	56.8891828074	59.267336229	294.2450616216	561.2147563697	625.87963828	175.3742720476	136.9017601157	184.311346357	368.0510561651	68.1736073666	201.4379669049	151.4747236182	100.6073422961	1.8572884312	0	0	5.1366573895	72.079159376	110.6643168866	193.3396223412	354.9042399118	302.2304416156	280.1686387783	196.1087763603	136.640850024	0	0	38.4048871098	480.3276797037	433.2918453381	236.7317561806	566.0302546113	190.8856005189	276.9092679255	41.4009278345	559.0018241795	1496.3111640983	529.3184135521	17.8081139109	33.6445579308	239.3379724291	39.4405990235	15.0828330628	116.0215846975	63.6302718277	177.9398383571	69.8386948811	312.6778026299	148.0305860063	121.3088047672	93.998410483	86.9202411358	93.7663973641	170.3501278739	192.0551000738	221.4544519312	256.6074468948	238.9017121673	162.6996485913	320.0186316921	403.4124617007	618.8833785175	459.7445153044	270.7705208194	164.4495933095	158.1854723199	114.6174020499	224.9197742956	346.4842674034	0	602.566229973	366.7951008183	436.7117535299	429.7633563308	319.9576108484	537.8483197921	231.3496686848	436.4768429042	30.3299883132	20.9477519754	0	63.6069786079	0	28.3632512205	24.663424112	0	107.281925902	108.803913033	22.1285063872	249.0495308763	43.8487707557	310.6906529677	315.194305763	1489.1529614175	282.7299324758	77.1757016388	94.2557805647	426.9843071099	302.7180539448	857.7692957932	711.195125668	691.8058385679	412.5225382728	461.4079852407	0	555.0546009046	183.7758798607	562.0260131115	582.2781012025	79.9250140116	68.0034491135	136.1079066048	58.9552012398	45.1667591464	45.49510627	53.467373297	23.0869805147	273.8625949464	24.4160025173	169.3772897281	159.53340565	456.0963045971	245.4823526128	99.322084657	295.3659276499	133.390496973	196.043582762	96.9975810748	5.6171835639	61.4373541205	3.051625902	77.8603374499	144.5167659761	174.0480662502	259.5814300328	74.3152364015	107.1937367201	176.7362822547	79.9863525492	323.931019629	135.61060654	312.9858445771	252.8619609279	452.5731571102	353.3332510787	285.3000196121	353.6456146566	32.1675645862	642.1601643914	1211.2633221134	699.3181526579	157.1330129516	248.288187201	339.2099770305	385.9965398331	553.2821114232	329.827721262	312.149157215	340.8438835782	768.4069162067	436.9410889096	342.1437730577	250.5256243336	254.7232613027	396.9317966793	185.8703759002	109.7675934021	50.0458573357	42.6352998592	102.0729818201	153.9612623648	34.2572585749
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	unclassified	0	0	1.8861694077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1820049231	0	0	2.4183370798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0026121403	21.6570844764	0	0	0	0	0	0	0	0	0	1.5141686671	0	0	0	0	0	0	0	0	0	0	0	4.0976958644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7705823783	0	0	0	1.9898142498	1.4777967955	1.6026350223	0	0
PWY-6328: L-lysine degradation X	unclassified	4.6696021673	3.5779871365	0	0	0	0	0	0	0	0	0	0	0	0	0	5.473941071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5025002899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0295131099	0	0	0	0	4.2561852417	0	0	0	29.5112708402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5890767892	20.3666145727	0	0	0	0	0	0	0	0	0	0	0	1.906684301	0	0	0	0	0	0	0	0	0	0	2.9887050552	7.4377168082	0	0	3.4370485644	0	4.2698828353	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)	unclassified	36.0925693304	24.6593236965	34.4146016669	15.4297787163	0	0	77.3737739029	0	0	40.2530563869	29.1499854106	34.3321382802	55.7903256953	138.1988144969	193.0837095496	48.9215124498	49.3426364466	48.6194139028	70.9097721977	33.0280336434	33.4597658987	207.7011875935	29.0566634882	0	0	0	0	0	16.9474621433	80.9219694162	151.3684251007	194.7442054319	212.0437812619	0	33.8837177404	0	0	0	273.879033432	374.3723050823	241.0345662684	170.0792475106	138.6668638116	204.3172432324	30.0326170428	411.3960455815	51.4797107243	57.3828004433	9.021103574	32.8231053718	64.8854711288	15.595047568	0	68.602657604	22.6862957854	131.5479951504	21.3692528819	16.6303283342	50.7466580081	19.1857748544	0	45.3067668508	45.8230457066	41.2205058096	39.2093070374	45.0459892298	128.5211806878	177.6495107332	65.3722239675	131.4605395401	90.2916454145	243.1025178187	169.0814353938	92.5496359193	90.359387202	30.5107608494	82.5585141454	92.9300818091	191.4542928235	0	61.4941229277	143.3615763758	89.7728232968	28.6012114414	135.8741847639	182.8755324521	120.0731263874	39.1909252001	0	0	0	0	0	0	0	0	58.5643234694	167.8804190895	12.0179503229	109.1283675904	16.3746014756	46.8397373965	104.0208143606	235.0889968938	34.8336866533	66.5670081539	50.0271207876	39.7832819957	171.1991937587	131.4625161659	23.7155287381	83.2670991579	115.0342082927	45.6367057149	0	90.1022288128	58.9718284038	0	74.8238793121	44.1166552233	38.1784565066	116.1980269208	37.9767819163	0	13.5467785102	17.7226293605	0	36.1392368093	31.5501288648	0	24.6654381622	111.0645345233	106.2528528195	30.1433498695	58.2912853119	12.9102638748	69.4052226977	18.5709202086	0	121.5287058701	0	171.3842443304	25.0752997531	43.9659632632	70.5685132626	44.9260204988	232.9868599261	396.7127339747	39.2553154914	5.6354290619	19.9564699255	43.5621667883	35.1664684748	100.2694200508	87.7123703668	44.8172580664	29.6447732285	43.3434558633	52.4034857392	82.933946303	147.0762209052	72.0486684439	58.4129380437	71.1550925748	54.2612381545	287.54104212	117.2624280196	158.2980463888	125.3748772504	112.7645405459	88.6440994856	127.2987099035	80.9597803351	68.7412268793	93.4285930433	127.4669538407	62.1859912309	47.1525949403	43.4323597184	79.0666738931	160.1581204905	36.7314122984
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	unclassified	305.8381376391	286.5431675036	427.1235387952	225.1203117156	177.7729290766	123.644516024	400.7341835979	248.2120317782	14.0565898529	69.8535198427	53.9182168184	59.9463343112	376.4342841224	710.225104511	990.0027903253	176.2317585406	147.5881226189	143.3196564351	470.7945522821	41.4755274432	198.0954494962	217.4236197545	67.3119893022	6.1196906108	0	0	0	86.2225672903	107.1786728196	199.2758015095	648.0080396835	553.6415598886	525.3252150135	85.9255995649	113.6850952195	0	0	63.3939143032	867.2505977886	714.029032062	378.6455331623	980.5159347242	331.1948361943	467.611627453	51.1781556262	839.7268380625	1462.1806969777	492.0638061291	22.4342190053	66.4559024835	318.7131772844	40.5591628819	96.0140094555	180.7412238046	52.2671267729	343.4950071359	79.2384375085	200.6695753684	175.5430167023	120.5389117499	112.7153411824	189.8580248162	172.1558125655	181.3360052749	243.8866403595	324.7278474591	974.5810439322	297.1528957315	224.3045324917	546.4023890747	449.5007273782	876.5163189962	658.2874372183	363.4969817291	465.8080950052	550.5041591787	118.5968176512	196.1592265607	756.3797893383	0	657.5396374481	446.7078833917	628.2497818017	532.9935123952	808.3460228757	765.1691531854	557.0400070764	497.9142226056	113.1298635679	64.1286852537	0	109.1112135782	0	109.6128637886	92.6901059595	0	200.5801753351	94.6477797973	18.8408328347	346.9828608111	74.3623774811	369.8226227157	394.6934001415	1746.5183643364	213.1969209098	29.555110498	87.7271639138	501.522742995	559.4926040659	1032.4733252697	908.6161596676	728.3947524692	427.0334501533	658.9429179373	0	602.5925644885	229.6867309208	801.691332208	707.6591639189	159.6086614799	121.8232199969	265.7371974723	70.8162284977	67.4729070244	41.851777245	16.473158596	20.4657652589	579.3583132936	17.4570759042	485.1220408568	65.3874370322	535.3198741674	747.4897990206	52.3447571753	1003.207565793	57.4647508042	868.8878875451	372.4314480669	1.1954119209	33.0843789972	24.2411774248	53.1180954665	127.7319442941	162.2863874762	602.5293947056	75.3819068776	72.7656742809	122.3951350702	193.5049825237	243.1138228844	216.9763653709	470.8430072338	489.3482684813	399.9573074222	527.5673719245	343.5883208599	384.7474368456	55.219594454	884.8041872164	1748.6498552627	882.8346144281	243.6863335331	327.3552610937	472.1935494369	502.3889670865	657.0763634879	425.0873726865	631.8286965438	521.7117493042	1250.2106887475	710.756720441	531.606044198	374.332948623	443.3049113548	587.9895775864	180.2655160057	184.4550392276	48.8532865825	31.4538415441	337.5685777	448.8778929936	64.6057640781
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	unclassified	542.5970996311	303.2195783808	737.7343643794	321.2412039027	243.6872590929	127.2195476694	401.82565374	296.174282707	11.3107856025	57.2293714162	40.9513810332	44.7284560827	385.9355673367	754.1600447175	1175.4506883616	205.3663796013	173.3044925864	140.27023972	582.6451456858	39.415823714	244.507515674	201.9173123745	55.0727027299	6.0307217953	0	0	0	0	44.9657685802	200.1454192792	721.5400103064	588.4307686233	603.683674302	131.8882857151	157.0914927859	0	0	62.3434478272	939.1939228902	763.4820701182	412.4890168526	1020.6041340552	335.0280939156	639.7184468686	48.2215073311	870.3849104711	1717.173274976	518.3718104785	13.4299426212	67.36348255	376.8231949944	31.7326517607	94.7144944123	286.1990194164	59.6194990259	435.9309115378	100.5665789436	226.9071119247	300.5982293991	211.3713223969	157.0798091107	255.0228834325	204.5976541795	226.9865317468	301.4636119696	393.8613379114	1075.3045787203	299.1608845412	257.6063842291	692.1802052742	503.9702727692	992.4049779445	735.8744206962	393.3354664571	668.5849696342	728.1881638118	149.5797165598	232.5161397166	769.3233866014	0	943.8423736286	538.0511705611	761.3999589685	603.6235331605	895.6858522544	931.8874000838	632.300026276	662.9708854394	124.7878624202	64.008608685	0	201.8240899399	0	98.1564721935	77.8397117079	4.063843917	219.9711396359	91.777428766	23.6714949378	321.3378426987	87.2018482835	433.682173569	472.4289272883	1741.4770092356	227.2389810759	18.8150854958	44.9690406763	648.531672212	603.3388477789	1034.2671366684	1018.4213728958	740.9514002224	443.4528466508	691.0098141344	0	629.6342091352	235.3303756465	802.7580620781	768.7789845181	168.5272107738	117.5867192979	294.7301203129	71.253166137	79.1628258567	42.1801942161	16.3231821746	35.9540084741	622.7638072404	14.8534463878	515.3007135039	45.0208121106	555.4586591625	807.8248485447	29.0235430087	1171.5904762442	48.5347003166	902.2408647483	403.0904097739	1.1045777666	20.460671758	30.9705028347	20.1420652824	106.3796361209	172.0513599472	642.6121612659	99.1202712615	31.6945157072	109.0223336669	210.1530379593	214.7297529719	231.4932094494	533.410750658	537.5084790267	426.2116970197	570.5836634162	402.6227117007	484.8547607688	50.9927079438	948.6533424903	1792.9046761782	980.4050962157	209.5700318944	331.8681673458	497.6065655456	528.8020695116	725.5466254361	520.5947425817	643.88796041	521.9543095528	1450.6858167127	760.3390514421	589.0717791105	423.4130776269	611.8633563925	731.7562283447	175.5239992667	246.3911385869	45.5604813561	8.3433410111	391.4904068124	508.5327059683	67.4082302732
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	unclassified	530.4800939222	294.4459509588	729.6706982059	308.7143416016	237.0186005506	125.5434889092	401.4628539703	291.7524509288	12.6382907142	64.7159735636	50.6918452324	56.1866415682	410.4522946117	727.898473358	1147.826047116	199.2757842727	167.5236727442	141.8022892283	529.6533456655	39.056412073	240.2154453697	185.2108555134	112.0477167465	5.3553449204	0	0	0	80.197825185	105.1237164642	201.9522983638	671.7712205172	558.5311874944	551.5214555613	117.7295770135	155.5620946123	0	0	58.3980461662	904.1256288218	741.9174341022	395.0934995061	1030.3752233079	338.404767499	571.8855800614	47.8171693067	865.0072592228	1667.8995872259	528.8611063922	19.7644596321	62.2303375747	387.0833841738	38.515684217	90.2977956857	278.8292943243	47.9473917931	413.6070025	87.4235660754	215.9639300717	256.3146938575	183.8522048908	143.0721659203	228.3173840732	183.0225855665	197.2593774638	268.9149839112	352.6597992594	1035.3948208684	291.78350532	239.3769353492	665.0525101554	466.2519510313	966.8655813793	713.0805937821	386.080393047	636.4760964118	674.7418197827	141.6365615784	210.0543268104	753.7114184278	0	873.3303807556	515.2966225859	722.5456420045	569.1442836396	840.9571303253	820.6949911309	616.8821889119	646.2364241097	126.7732615952	60.1526431751	0	157.6577361408	0	105.8856389434	85.8609545164	0	212.4281930352	88.7408270806	19.4102296874	338.7819118511	84.6271739393	416.5446156878	435.2781354737	1890.1632437511	230.5764582202	25.9011011576	93.7401949226	556.9260135255	590.8461748333	1076.0114539659	952.2300668879	1043.1733003815	523.505305765	810.658870769	0	599.7750373992	240.3197192201	833.6965672981	844.4457096319	174.4024030005	140.3389493559	290.2303828133	63.344745728	76.2438149647	42.6042850334	14.2227558472	17.5342748477	588.2790330756	15.305836988	625.8720035475	56.3769631692	538.9588946543	761.2634051982	45.8509865725	1100.6597339969	50.0882997735	1003.1522209341	401.2727924634	0.9648779469	28.2202665124	26.4315357954	47.755991235	187.5879787654	175.6413599115	615.0131813599	95.1590501906	64.3052160696	109.9803992591	204.4426291069	253.8609157972	229.5930765617	509.8476678641	510.7688460576	400.8830768429	565.8088072804	381.6855246709	459.2793107113	51.36272948	903.7204996066	1793.8623662174	969.1917459314	240.9133003846	386.2689046046	560.2870105632	516.9892503295	704.1315048867	497.9465558907	648.9834313419	534.9467297554	1409.1861164274	741.4590559429	524.1336794851	377.8780527717	586.2131003929	719.927840171	193.4824604197	219.7980260173	43.8246066678	27.9411948423	360.6443172134	478.1814779513	62.684085615
PWY-6396: superpathway of 2,3-butanediol biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4944833737	0	0	0	0	0	0	0	0	0	2.0673375655	1.8174055307	0	0	0	0	0	0	0	0	0	0	0	10.2243639724	0	0	0	0	0	6.194239925	0	0	0	0	0	0	0	0	4.7868306127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0951177503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7402144042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6450717339	0	0	0	0	0	9.8201088999	0	15.4470563362	0	0	0	0	11.1860918237	12.7378548208	14.4165300384	0	13.7675038268	0	16.6770091871	5.6410261926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	unclassified	0	0	0	0	0	0	0	20.7657201292	0	0	0	0	0	0	0	38.9411292792	32.7919860068	0	24.2879356718	0	61.2806525689	0	18.8413365371	0	0	0	0	0	0	0	33.5623873511	92.1792580244	43.1146148811	21.2863730079	25.2213160227	0	0	0	208.7588772317	31.286904631	209.1788635695	247.5234734236	34.0445932304	176.8528141817	0	57.5032256671	0	0	0	0	107.5663414885	0	0	78.8608129796	0	79.9991203793	0	24.2892569127	0	0	0	23.7848132007	0	0	14.3766771458	0	100.3327073865	38.6200730336	19.5047604206	0	0	31.0728368678	0	0	22.8383293564	44.5184407912	0	120.6868201009	45.038910347	0	0	13.7666610747	0	0	0	0	15.1662303998	21.1337836985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5139211351	0	21.1401805816	0	0	0	0	90.5542761859	0	39.5457105308	23.5818989146	0	0	50.0538713416	33.2998087248	43.5694978973	0	0	0	0	0	19.1231574859	0	0	0	74.1935225137	0	0	0	0	150.6640313758	0	62.9495296377	0	0	33.8515536562	0	0	0	0	0	0	117.0065840794	0	0	0	0	0	31.1805491235	56.0211352108	164.941192082	77.8994334113	116.0765845679	18.1408133526	82.0120529444	0	0	0	0	50.3895089316	0	95.8409106545	0	190.6758078503	210.4936208968	65.6666682801	35.0358501356	219.8490028354	37.7750858315	72.3166147066	87.2298864508	124.7198011288	36.4056741201	0	0	0	0	60.7873367636	0	0
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3119534645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	unclassified	37.8604117058	69.1487771546	35.2323172968	28.6854412161	25.2525729692	19.6104914272	89.8747594459	10.0708684979	0	16.6087329428	29.5560468322	18.3245200519	49.0445145336	5.9936515258	57.560245042	61.5503018392	4.1401031212	17.5854692149	40.6913921334	4.443444734	34.6121019174	272.4271416548	51.2902391647	0	0	0	0	71.3178955439	63.8600243983	253.1378696829	73.786122166	78.1728965196	67.9962391404	13.1284222479	14.6886671348	0	0	0	82.2859934536	22.0978557099	57.1570293074	59.5989376422	59.376681181	84.9903547891	8.7475991703	46.5493234787	20.6226060837	11.3688979304	15.5960623851	28.6681178256	93.6685228248	11.2411735265	9.6975087876	41.1997258965	0	48.2789426093	28.8853302477	19.0130582564	44.1590787226	44.0235622631	30.0397599597	30.22289516	29.149184845	5.6447083586	28.6553318029	13.0691587644	8.2964614106	22.531689478	34.0025443773	62.6316954679	41.7081960595	91.6191354025	85.7879710924	52.1260221314	77.7625957093	32.654172879	8.0475587325	5.3847225765	41.5359687598	0	47.4624507795	59.1271509608	31.3113745466	23.877027719	59.8274360621	106.9605367966	48.6047938393	33.4028515014	0	0	0	0	0	0	0	0	116.7110348289	36.6063283393	19.1503064163	15.9069653038	52.5612900462	49.6911829886	86.2559307182	36.6369147792	35.4970387292	16.4773940949	19.5607323959	107.0765422481	164.8041882396	0	774.0096280517	47.54123016	57.188886091	7.4489385309	0	37.3565585748	11.8011889385	21.0491382613	26.0960977515	0	10.9873666769	8.5604793796	34.1193785072	0	9.4695337309	10.9514944953	0	18.6011848251	5.3434297477	16.5287740993	4.2631842728	54.0291910247	74.3437685299	0	33.0037866604	4.0098955363	34.172637574	49.2258163831	0	0	0	6.2548395993	85.7995047772	72.4297177702	26.4910416272	30.5141325856	10.8956808972	38.3695885404	19.4628132441	40.5600248301	54.4325018944	49.8622875915	29.502606627	33.418201748	51.2892000397	78.4590876547	17.2001777708	2.9151045109	23.4483507735	45.0401799039	18.6432759692	19.6439301645	10.5173476547	29.2971757642	28.246829636	227.44312802	135.0881010105	37.5239802338	69.123270426	104.0674983761	60.7424771296	30.0887792762	34.1242886829	36.9877683556	71.7105496758	6.8298917601	15.8603991227	3.9367546955	7.9304894298	17.8792757031	18.8328666069	19.1722836347
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	unclassified	0	21.4786585305	34.8257142336	4.8930182325	0	0	58.8006906655	0	0	3.0961359908	25.560277966	22.6006597703	10.6811007342	24.1712088125	36.4425295164	0	0	6.3493706361	0	0	0	304.4314788977	0	0	0	0	0	0	0	0	29.9677128807	20.5168471555	41.8744550354	0	0	0	0	0	0	37.0279451798	0	10.7495036309	0	18.2377226342	28.4338750834	0	19.2824856756	18.155860972	0	3.4721972703	16.6561637736	0	11.9636079483	15.7689427495	0	31.3239814859	0	0	0	0	0	13.6587436287	0	0	32.4246222604	11.2981324501	10.3517410755	20.9935083046	12.7567737805	0	27.5876939362	0	33.9019895737	22.8393463591	0	19.8006340194	0	0	21.9640836666	0	38.8730775567	18.5570495462	38.1407760521	24.1591297313	41.3329631917	63.1243902156	0	26.8121782699	0	0	0	0	0	0	0	0	0	105.4754355035	0	42.7450825778	0	0	0	0	12.3037264643	12.4288731544	32.6585499877	0	0	0	0	0	0	0	0	13.2607722008	0	0	0	0	0	9.9079407123	0	0	13.4763813984	15.2415080464	0	0	10.0761719205	0	104.0120005998	77.5481063868	60.6199436445	0	45.8478566804	0	34.9873911122	0	0	0	0	15.4656019586	17.9063360194	0	15.5088348587	0	127.0109106975	84.5658109057	24.3243710862	13.9390911394	0	45.846085817	23.4333126416	27.9103921818	26.6749525217	7.5003004408	13.5162689538	0	0	0	0	31.3014732525	0	0	0	17.914674299	9.1971352326	1.8606069555	67.6421039066	123.9163892837	24.9148289376	22.3968034738	15.9200681733	64.5348484549	23.5275306511	25.1679274843	51.3112776122	21.356177677	52.4178934756	32.2650072549	8.8607915917	15.925990523
