Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-5899: superpathway of menaquinol-13 biosynthesis	k__Bacteria	2.29188e-05	3.3693e-06	2.56044e-06	0	0	0	8.37283e-05	0	0.000257826	6.58554998e-05	3.3748328e-05	5.9389044e-05	8.39665e-06	1.24658e-06	4.68747e-06	0	1.4862526e-05	4.7438094e-05	0	2.4806085e-05	2.25973e-05	7.76926e-05	0	0	0	0	0	0	0	0	1.6714e-06	9.10784e-07	9.62967e-06	0	0	0.0001678204794	3.01912e-05	1.87046e-06	6.9901e-05	9.913756e-05	3.10339e-05	9.88046e-05	3.19263e-05	3.56426e-06	4.667547e-05	0.000247503	3.06829e-06	2.12895e-05	3.764053e-05	3.111629e-05	0	8.4539185e-05	0	0	7.896176e-06	0	1.36722e-05	3.26061e-06	1.07485e-05	8.06815e-06	0	0	2.11949e-05	8.63832e-06	4.16002e-06	2.58923e-06	3.98987e-05	0.000105339	0	1.01237e-05	9.09782e-06	2.61396e-05	1.75929e-05	2.51166e-05	2.02338e-05	0	3.14376e-05	2.35191e-05	5.63064e-06	6.46038e-05	0	0	0	0	5.95974e-07	2.86446e-06	0.000139515	0	0.0001978248	0.000156921	0	7.18813e-05	0	8.22132e-05	8.00326e-05	8.9030362e-05	2.236102e-06	1.54209e-05	1.958605e-05	7.084765e-05	0	1.4336e-05	0	4.45927e-06	2.87862e-06	0.00011357671	0.000113646056	7.28876e-06	0	4.98848e-06	0	0	0	0	0	1.028067e-05	0	0	0	0	0	8.116975e-06	0.0001126746929	2.1582e-06	0.0001660967244	0.000141678417	8.115757e-06	9.99574e-06	4.297401e-05	0	0.000194667	0.000109016856	3.4484431e-05	0.000299675	1.9433249e-05	0.000143185	2.074902e-05	0	0.0001584465	8.20339483e-05	8.44974e-06	0.00010959317	8.608061e-05	1.42358e-05	7.03384e-07	8.844192e-05	0.000120044719	0.00011079663	1.2643859e-05	0.000147217	0	1.16276e-05	0	8.730743e-05	1.67239e-05	2.27913e-05	2.53909e-06	0.000146158255	8.8645472e-05	4.9166162e-05	1.30923e-05	9.47279e-05	1.07061e-05	2.90938e-05	3.01599e-05	1.37323e-06	0	5.00237e-06	3.364982e-06	5.697924e-06	7.4999e-07	1.613419e-05	9.09786e-06	3.4636e-05	0	1.338806e-05	1.7985187e-05	4.06477144e-05	1.9676288e-05	4.881326e-06	0	0
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	k__Bacteria	0	0	0	0	0	0	0	0	0	2.58219e-06	3.24148e-06	0	0	0	0	0	0	0	0	5.24574e-06	0	0	0	4.02855e-05	1.83364e-05	3.29296e-06	6.31935e-06	0	0	0	0	0	0	0	0	0	6.39754e-06	0	0	0	0	0	0	0	9.65165e-07	0	7.81662e-06	0	1.27276e-06	0	7.94621e-07	0	2.86986e-06	0	0	0	0	0	0	0	0	9.39286e-07	0	0	0	0	2.82276e-06	9.0963e-07	2.04163e-07	0	5.96708e-05	2.76509e-06	4.26243e-05	2.44171e-05	2.76098e-07	8.55556e-07	0	0	1.8845e-07	3.84724e-07	0	0	0	0	0	0	0	0	0	1.83582e-06	0	2.52947e-06	0	1.40205e-05	5.54072e-06	1.50813e-06	0	0.000232819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028585	0	2.35724e-06	0	0	0	0	0	0	0	8.69917e-07	0	0	0	0	0	7.12662e-07	0	0	1.56854e-06	0	1.658273e-05	0	0	0	0	0	0	0	6.02344e-05	0	0	0	0	0	0	0	2.33001e-05	0	0	0	4.15518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5913: partial TCA cycle (obligate autotrophs)	k__Bacteria	2.14824e-05	2.57499e-06	9.20074e-07	0	0	0	0.00017565319	0	0.000268332013	0.0001241514461	6.43243429e-05	0.000103931039	1.8848318e-05	3.13073e-06	5.11715e-06	0	2.4269757e-05	8.1311193e-05	0	4.03238962e-05	2.15242e-05	4.46322e-05	0	0	0	0	0	0	0	0	3.87963e-06	1.91243e-06	1.39895e-05	0	0	0.000453038887	8.5812594e-05	4.31982e-06	8.69453e-05	0.0001841802504	3.85346e-05	0.00010954687954	2.47318e-05	8.27504e-06	0.0001111909	0.0003262029957	8.118552e-06	2.66227e-05	6.219431e-05	8.39217436e-05	1.279624e-06	0.000164710494	1.301609e-06	0	2.60040229e-05	0	2.00758e-05	5.39155e-06	1.27007e-05	1.01954e-05	0	0	2.70297e-05	7.1945e-06	5.12682e-06	0	5.18895e-05	0.000169642	2.5583e-06	1.30702e-05	2.14616e-05	4.5612e-05	2.831319e-05	7.42454e-05	2.98295e-05	0	3.85662e-05	2.64433e-05	1.04829203e-05	6.49304843e-05	0	0	5.89051e-07	0	1.28114e-06	2.13755e-06	0.00020862196	0	0.00025065088	0.000215085786	0	9.7548626e-05	0	0.000114302846	0.000107653214	0.00010565552	2.83418e-06	3.64419161e-05	3.8275241e-05	0.000162299	0	2.44698e-05	0	6.05949e-06	1.51899e-06	0.0002456402682	0.0002562913819	1.3827e-05	0	6.76873e-06	0	0	0	0	0	7.54584e-06	0	0	0	0	0	2.5066838e-05	0.000190399708	0	0.000198380111	0.000169493897	2.42222e-05	1.42056e-05	0.0001036978912	0	0.0003339253223	0.0001372370277	0.00010566944	0.000486334	4.57159135e-05	0.000237356	3.5812145e-05	0	0.0003383573	0.000189713583	9.75701e-06	0.0002573980095	8.8339636e-05	2.01451e-05	4.08978e-06	0.00011092349	0.0002604394355	0.0002203373048	1.525943e-05	0.0001319030345	0	1.85785e-05	4.1543e-07	0.000176271172	1.98053e-05	3.16517e-05	2.05887e-06	0.0003053560029	0.000115066563	6.47262275e-05	1.3674e-05	0.0001172662494	1.37083e-05	3.03525e-05	3.65717e-05	7.83819e-07	0	1.0479617e-05	6.090584e-06	7.267998e-06	6.93043e-07	2.677257e-05	1.355526e-05	4.13575e-05	0	2.4889496e-05	2.96256677e-05	6.2841855e-05	3.069130621e-05	6.89613e-06	0	1.26236e-06
PWY-5918: superpathway of heme b biosynthesis from glutamate	k__Bacteria	2.49024e-05	3.65632e-06	2.2086e-06	0	0	0	9.0344161e-05	0	0.000273209626	6.8331726e-05	3.4761619e-05	4.667439e-05	1.0716308e-05	1.70904e-06	6.192492e-06	0	1.20575e-05	4.7463407e-05	0	2.4090477e-05	1.67633e-05	3.79784e-05	0	0	4.01853e-06	2.32174e-06	3.9455e-06	0	0	0	2.5465e-06	6.46807e-07	1.15471e-05	0	0	0.000161505	2.98337e-05	2.66231e-06	7.0185988e-05	0.000106678	2.58288e-05	0.000108615	3.26661e-05	6.76834e-06	4.262112e-05	0.000258577	3.5717e-06	1.68506e-05	3.6367657e-05	3.3252327e-05	1.032638e-06	8.8832267e-05	5.93138e-06	2.527997e-06	9.36161e-06	2.24468e-06	1.4336959e-05	4.71136e-06	1.04611e-05	5.75867e-06	3.66606e-06	1.17986e-06	1.949808e-05	5.96005e-06	4.386132e-06	2.38463e-06	3.42854e-05	0.000100679	2.24037e-06	9.3152e-06	1.108016e-05	2.61319e-05	1.911781e-05	2.89674e-05	2.21581e-05	0	2.36901e-05	1.49796e-05	3.920788e-06	4.52474e-07	0	0	0	1.5648e-06	6.956e-07	1.71869e-06	0.000127641	0	0.0001917382	4.00034e-05	0	5.533516e-05	0	3.3771436e-05	6.0152267e-05	5.713493e-05	1.46138e-06	8.821888e-06	1.446868e-05	9.50124e-05	2.36804e-06	1.47111e-05	0	8.69988e-06	2.46231e-06	0.000136609599	0.0001266788317	7.4642e-06	0	4.4196e-06	0	0	0	3.61814e-06	0	1.008548e-05	0	0	1.772029e-06	0	0	8.06572e-06	0.000122850055	0	0.000168311656	0.000137484897	9.63162e-06	9.52325e-06	4.275276e-05	0	0.00020363	0.000122323	3.8712455e-05	0.000310191	1.275821e-05	0.00015299806	1.779145e-05	0	9.94948034e-05	8.34452e-05	8.11926e-06	0.000117598	7.524824e-05	1.5719e-05	2.22006e-06	9.0141914e-05	0.00012128369	0.000117253361	1.4224079e-05	0.000167436	0	1.13139e-05	7.14492e-07	0.00010590784	1.28232e-05	2.15441e-05	2.71543e-06	9.6312031e-05	7.3446617e-05	5.42835e-05	1.38525e-05	9.54245e-05	1.11503e-05	2.75108e-05	2.86281e-05	3.45917e-06	7.64305e-07	3.29051e-06	1.97458e-06	6.83328e-06	1.99245e-06	1.744475e-05	1.0615216e-05	3.4548615e-05	0	1.83583e-05	1.795991e-05	4.3293461e-05	1.185837e-05	4.622272e-06	0	2.00372e-06
PWY-5920: superpathway of heme b biosynthesis from glycine	k__Bacteria	2.36726e-05	3.27228e-06	0	0	0	0	6.03674e-05	0	0.000222044	2.4381881e-05	1.263555e-05	3.6285557e-05	5.522678e-06	0	5.40079e-07	0	1.18645e-05	3.773569e-05	0	1.9707026e-05	6.64868e-06	3.52492e-05	0	0	0	0	0	0	0	0	0	7.91018e-07	1.26644e-05	0	0	6.58848e-05	1.11077e-05	0	4.05901e-05	2.85609e-05	9.53343e-06	9.9687e-05	2.85244e-05	5.18162e-06	2.188189e-05	0.00024491	0	0	2.970711e-05	2.294884e-05	0	5.986541e-05	0	0	4.81992e-06	0	2.91448e-06	3.12383e-06	1.9463e-06	4.20236e-06	0	0	5.59805e-06	0	1.27459e-06	0	7.14858e-06	2.82283e-05	0	1.94095e-06	8.66843e-06	6.86197e-06	1.492913e-05	2.338619e-05	5.92845e-06	0	3.79113e-06	0	0	0	0	0	0	0	1.98825e-07	1.17306e-06	3.0596e-05	0	0	0	0	0	0	0	0	0	6.31113e-07	3.45333e-07	8.3459e-06	1.7269e-05	0	1.25151e-05	0	0	9.78211e-07	6.013079e-05	7.12611394e-05	4.95407e-06	0	0	0	0	0	0	0	1.43526e-06	0	0	0	0	0	3.34135e-06	8.889493e-05	0	0.000117090064	0.000101740945	5.92207e-06	6.50462e-06	3.170444e-05	0	0.000179992	9.07895e-05	2.2282659e-05	0.000277825	8.912531e-06	0.000136063	1.009381e-05	0	0	6.539e-05	8.26644e-06	8.8669e-05	3.26337e-05	1.48132e-05	0	7.29534e-05	9.03466e-05	9.49464e-05	1.08375e-05	0.000166302	0	9.40541e-06	4.91744e-07	9.00042e-05	1.04372e-05	1.86304e-05	1.31651e-06	1.743853e-06	5.10642e-05	4.49388e-05	1.30951e-05	7.81361e-05	1.06935e-05	2.42161e-05	2.73939e-05	4.67998e-07	0	0	1.40681e-06	6.57658e-06	1.97279e-06	7.687657e-06	2.37678e-06	1.64387e-05	0	1.5624306e-05	1.47645e-05	3.851412e-05	6.996951e-06	3.08539e-06	0	1.74855e-06
PWY-5941: glycogen degradation II	k__Bacteria	0.00027258747	0.0004118138289	0.0002612552906	0.000378453929	0.000407677703	0.0005543038223	0.0003711147754	0.000348991083	0.000375274239	0.0002695865418	0.0004137555532	0.000322251234	0.0003906555435	0.0004029521631	0.0003950582312	0.000474791496	0.000358678483	0.000402719199	0.000403284093	0.000771112606	0.000328828008	0.000323789111	0.00056347331	7.3480226e-06	4.102842e-06	0.0009274416075	0.0007931242337	0.000303373006	0.0004959296487	0.000182716494	0.000275402715	0.00032457374	0.0003750345715	7.2006323e-05	6.63587633e-05	0.0002903031254	5.29438602e-05	0.000280577608	0.0002300079842	0.0002147631041	0.000204968688	0.000332020833	0.000191540085	0.0003034306691	0.0004288945108	0.0004967431607	0.0003216312758	0.0005167036278	0.0004981008384	0.0005991227677	0.0001496247758	0.000435771868	0.0003761653991	0.0001902299285	0.000468764272	0.000221744216	0.000200987934	0.000275704909	0.0002523093953	0.0003207014304	0.0002599510463	0.0003751560676	0.0002775552724	0.000552940697	0.0002843867435	0.000441487751	0.0003204804961	0.0002808404361	0.0005181753285	0.000360104498	0.000101619758	0.000251455624	0.0001581692806	0.0001673496497	0.000300147942	0.000199632304	0.00017086626	0.0002073278807	0.0002243509378	7.5155539e-05	0.0002755850017	0.0003020080246	0.0003585124522	0.0003728812092	0.000287004142	0.000219208368	0.0002170319394	0.0003631827541	0.00028785663	0.000158624555	0.0001411088944	0.000266652596	0	0.000132445845	0.0001064362799	0.000115861409	6.9330412e-05	3.70105606e-05	9.21366888e-05	0.0003134063046	6.7011616e-05	0.00013903511	0.0001239138478	0.000147661944	0.000268703127	0.0003973779806	0.0003449518478	8.9240819e-05	0.000129241029	0.000157235262	0.000186616535	0.000205390136	0.000274417213	0.000223936391	2.22951e-06	0.000281795906	0.0003054380165	0.000355742761	0.000331166635	0.000174795394	0.00034151029456	0.0001916897331	0.0003732513478	0.0005247581783	0.0004207051387	0.0004768287461	0.0004456203013	0.0004761275966	0.0004448001234	0.000377513867	0.00041024478	0.0003610938934	0.0003796762547	0.000606885377	0.000436003183	0.0002951139013	0.000482148611	0.0002402633732	0.000164617803	0.0003684219197	0.000843875927	0.0003175455982	0.000451885243	0.0001280591422	0.000489699685	0.000551173075	0.0002931223411	0.00029485413298	0.0003040365719	0.000363937509	0.000334566236	0.0001943445282	0.000401967295	0.0003439761763	0.0001069270984	0.000213384388	0.0004349676905	0.000175773439	0.000306473459	0.000216132584	0.000415230762	0.000368848829	0.000174140717	0.000234894526	0.000309831225	0.0002693936768	0.0003673585105	0.000223701891	0.0001920093141	0.0003000819263	0.000264124386	0.000937214568	0.000977467143	0.000329170413	0.0005055073785	0.0006672084057	0.0003642962229	0.0003594136741	0.000712193379	0.000415806756	0.0002244307123	0.0003110594465
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	k__Bacteria	3.73107e-05	5.37119e-06	4.88785e-06	0	0	0	0.00014164439	0	0	8.7493171e-05	6.47823225e-05	0.000109967856	2.3022956e-05	0	7.55457e-06	0	1.77096e-05	7.6105967e-05	0	3.5132318e-05	3.19144e-05	5.9328973e-05	0	0	0	0	0	0	0	0	0	0	1.42891e-05	0	0	0	0	0	9.87429e-05	0.000182474	4.25637e-05	0.000109392	3.24999e-05	7.3199e-06	7.2842e-05	0.0002825724624	3.89336e-06	3.8581e-05	5.865651e-05	5.385808e-05	0	0.0001518473213	0	0	0	0	2.16218e-05	8.12345e-06	1.41091e-05	1.02932e-05	0	0	3.11197e-05	9.62112e-06	1.0897e-05	2.84335e-06	5.15981e-05	0.000166197	4.02045e-06	1.27028e-05	2.335327e-05	4.51529e-05	3.337893e-05	5.97195e-05	3.42301e-05	0	4.94329e-05	2.28055e-05	0	0	0	0	0	0	0	3.64378e-06	0.000204506147	0	3.34937485e-05	0.000246789502	0	0.000123546768	0	0.000118285919	8.3790328e-05	0	0	1.113015e-05	0	0.0001721424308	0	1.76989e-05	0	1.30003e-06	3.77643e-06	0.0002163385	0.000238247512	1.12214e-05	0	8.13601e-06	0	0	0	0	0	1.39642e-05	0	0	0	0	0	0	0.00022551798	0	0.00029533329	0.000211659452	0	1.24761e-05	1.936277e-05	0	0.000230378	0.00021686328	6.7089153e-05	0.00034231	4.648933e-05	0.0001738654372	3.837787e-05	0	0	4.13228e-05	9.33329e-06	4.67858e-05	0.000124242873	1.60429e-05	5.79902e-06	0.000137582466	5.6458775e-05	8.2299094e-05	1.763715e-05	0.00023283635	0	1.29271e-05	0	0.00016494146	2.03936e-05	2.06878e-05	0	3.54769e-06	8.81444e-05	6.36742e-05	1.33873e-05	0.000115294	1.60415e-05	3.29284e-05	3.35407e-05	0	0	0	7.472882e-06	1.2802136e-05	2.44475e-06	2.836335e-05	1.1117009e-05	4.25158e-05	0	2.393648e-05	2.60535e-05	7.3519232e-05	3.730796e-05	9.52124e-06	0	2.23459e-06
PWY-5972: stearate biosynthesis I (animals)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15864e-07	0	5.123576e-06	0	4.27613e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68031e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5973: cis-vaccenate biosynthesis	k__Bacteria	3.2986928e-05	1.5384626e-05	2.5154476e-05	8.66455e-06	3.0775526e-05	0.000576577014	0.0001140804177	1.3092336e-05	0.000286545	0.0001664955768	0.000105743758	0.0001429358728	2.5570284e-05	3.22586e-06	3.2833278e-05	3.6605908e-05	0.000110202082	9.50782246e-05	9.7377943e-06	0.0001565933185	3.6422528e-05	0.000139498037	3.3951889e-05	0.000653910976	0.000510928	0.000149357246	0.0002052596	2.431863e-05	1.6461253e-05	4.276891e-05	0.000156836629	0.0001722263907	0.0001727589129	0.000193820827	0.000159689995	0.000360810954	0.000272432396	0.000241178872	0.0001007544236	0.000206919504	5.9283118e-05	8.86267584e-05	5.6285915e-05	4.2376779e-05	0.0004556747095	0.0002259267867	2.69631893e-05	6.0563085e-05	6.5171948e-05	7.38285368e-05	4.7425059e-05	0.0001695715833	5.6096016e-05	7.31357185e-05	0.000125613679	0.00010634961	9.8752243e-05	1.507248e-05	9.3636502e-05	9.6104625e-05	5.516944e-05	9.9344063e-05	0.0001296867409	8.7341429e-06	4.0059931e-05	5.143064e-05	7.64065847e-05	0.0001769340125	7.8575954e-05	4.6561629e-05	0.0001101473521	0.0001095426561	0.0001250136208	0.0001367369218	5.22877264e-05	1.9300828e-05	0.00037044994	0.000215542442	4.90320459e-05	0.0001695924617	7.74642979e-05	9.57952596e-05	8.38212589e-05	5.0082124e-05	9.1397747e-05	0.000117815443	0.000209722089	5.2292546e-05	0.000303993283	0.0002959296671	1.143715e-06	0.000248476929	0	0.000350781113	0.0004127405795	0.0001726150267	2.1116363e-05	0.000295621539	5.348874e-05	0.000172661683	3.998053e-05	2.0829744e-05	6.2883711e-05	7.3135302e-05	4.8544156e-05	0.000198695814	0.00022615902	1.107802e-05	6.85189748e-05	5.3033553e-05	0	1.4671607e-05	2.06715e-05	1.1534354e-05	0.000873958334	3.6508054e-05	0.000106491348	4.834621e-06	1.07697e-05	4.46741517e-05	1.7197513e-05	0.0001096931109	0.0002435258745	1.2931328e-05	0.0003290420689	0.000224751412	0.000118093116	5.3298812e-05	0.00055141319	5.5916474e-05	0.0002041310549	0.000206301352	0.0001443172101	0.0002763978561	7.50523147e-05	0.0002288767088	7.61759046e-05	9.55734645e-05	0.0002936192	0.0003992427249	3.955184e-05	0.0003471809338	0.000232210418	0.000126262416	3.5495223e-05	0.000128502329	0.0003114619819	0.0003550026002	6.8132464e-05	0.00027696205	9.04980742e-05	7.9042073e-05	0.000127850962	0.00021043044	0.0001273396215	8.347073e-05	2.76547624e-05	0.000278430284	9.8097439e-05	4.8812218e-05	4.1718455e-05	9.35360802e-05	3.134334e-05	4.673795e-05	2.6170682e-05	8.5088716e-05	4.1968045e-05	4.91461203e-05	4.63009662e-05	2.9997805e-05	3.9544018e-05	2.92595322e-05	1.9559502e-05	3.3465077e-05	9.72598e-07	7.63481707e-05	0.000116853769	0.00015424042	0.0001899136487	5.83926082e-05	0.0001150300515	0.000151227134
PWY-5973: cis-vaccenate biosynthesis	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94964e-06	0	3.31355e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86752e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5981: CDP-diacylglycerol biosynthesis III	k__Bacteria	3.1902075e-05	0.000147952001	1.1101433e-05	9.983023e-05	0.000120052832	1.0252257e-05	9.514869e-05	0.00012396241	0.000145312074	8.77915883e-05	3.9798316e-05	6.8205231e-05	6.6535712e-06	9.82081e-07	2.8698035e-05	1.487797e-06	6.90817e-06	6.30023166e-05	4.72713e-05	7.9793615e-05	3.245839e-06	0.000312368995	0	0.0001172893572	7.03247035e-05	2.1273267e-05	3.9672879e-05	1.008906e-06	1.4908881e-05	5.23212e-07	0.000102136362	3.624527e-06	5.104816e-06	4.34215e-06	1.837849e-06	0.000133827568	0.0002028227991	3.6484381e-05	4.4379936e-05	3.371707e-05	0.00010022609	1.6094863e-05	5.428264e-06	0.00012057488	3.99446512e-05	5.03289786e-05	1.3727568e-05	9.619476e-06	2.5485105e-05	3.4739166e-05	9.208806e-07	5.6944595e-05	2.8503891e-05	1.5543079e-05	2.9410496e-05	2.2235149e-05	0.000122616224	2.7893275e-05	8.1131783e-05	9.051942e-05	0.0002035615902	3.119611e-06	7.177489e-05	1.0377724e-05	8.786311e-05	2.296463e-06	1.1866657e-05	2.379705e-05	2.5035933e-05	3.00659625e-05	0.000248771711	4.1123138e-05	0.000148747677	0.000142609618	3.8174835e-05	6.2337142e-05	0.000269411408	0.000149270274	2.4689569e-05	5.55861363e-05	3.375586e-05	2.5924853e-05	5.9130825e-05	7.1534874e-05	5.038907e-05	4.8707145e-05	1.3164e-05	4.05452e-06	0.000222888559	0.0001729819805	0.000190422184	0.0001618906	3.77656e-05	0.0001495384154	0.0001048488513	0.000165258248	4.734694e-06	0.0004108215976	1.602947e-05	2.07221261e-05	1.180381e-06	3.004943e-06	0	3.8160268e-05	4.85955e-07	4.28506357e-05	6.48597442e-05	1.822001e-06	0	4.9883565e-05	0	3.166301e-07	0	0	0.000323092	0	9.533744e-05	6.178401e-06	8.489574e-06	1.0440567e-05	7.037101e-06	4.0084482e-05	9.2339876e-05	4.227529e-06	8.7874035e-05	7.50164498e-05	2.968565e-05	5.47942e-06	0.0001336119916	9.06913e-06	3.5465506e-05	5.618303e-05	3.31863734e-05	3.7337833e-05	3.3135735e-05	0.0001167348271	2.7701812e-05	2.3036926e-05	0.000135104337	0.000182845489	2.3628512e-05	0.000145389301	5.9548715e-05	9.9255791e-05	3.0897587e-05	6.1775712e-05	0.0001552582079	8.80145337e-05	6.174178e-05	3.9444164e-05	7.209175e-06	6.22320653e-05	8.5399115e-05	3.80805632e-05	8.199809e-06	9.3059377e-05	1.440333e-05	0.00013111324	2.8385306e-05	8.5715e-06	1.49354e-05	8.135888e-06	0	3.27268e-06	1.34559e-05	5.9822691e-05	1.475679e-05	2.3020806e-05	1.1514143e-05	1.8563859e-05	2.4789636e-05	7.429018e-06	2.5437053e-06	6.136365e-06	0	4.651058e-05	0.000120334853	0.000233479032	5.3732437e-06	9.8482697e-05	9.817543e-06	5.646302e-05
