species	Level1	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
s__Collinsella_aerofaciens	Cellular_Processes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4480261008	1.5254095938	5.6356600547	0	0	0	0	0	20.2050498087	13.9054263168	4.6448137955	31.2409193154	10.2213324309	27.2867861213	0	32.3482082944	0	75.6294971092	0	0	0	0	0	0	0	0	4.7474249181	0	11.765635712	12.5342045347	0	0	16.4589603569	6.3655788439	18.6066971161	4.603484529	0	0	0	0	0	0	0	0	0	0	0	0	9.7654181354	0	0	9.937913647	7.343469701	12.1209037339	9.5214286392	0	0	7.3965465839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5386292788	0	0	13.5722075454	28.7143667034	8.8043444302	0	0	0	0	0	9.7625799518	0	8.4296824822	0	0	15.7834436483	0	20.5260299666	0	22.6739880491	0	0	0	0	0	0	6.1599383346	20.9311587855	0	0	0	0	0	0	9.9912599769	38.217642142	0	0	9.0753062468	11.3537629529	0	0	0	0	0	0	0	0	11.3189053992	1.2482689159	9.3452978283	9.4282361676	18.1335174146	20.0679153855	0	0.5366938134	0	0	49.5910906981	6.7356562691	2.2166576335	0.7927760109	43.6119267035	17.0383007941	0
s__Collinsella_aerofaciens	Environmental_Information_Processing	480.4917244877	412.3182744012	511.980780948	610.278925923	548.5660879744	115.2357061	190.7427759153	403.3763603472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9641453183	37.3475988482	112.7393523446	0	0	0	0	0	289.8768080708	201.5088747978	74.1052325971	500.9117064233	155.531353913	429.6554140104	0	521.3145145718	0	1139.2057844084	0	0	0	0	0	0	0	0	66.5172157374	0	217.3746451206	229.6602371325	0	0	330.597107965	93.2155874866	338.9328851649	61.5018252735	0	0	0	0	0	0	0	0	0	0	0	0	130.1533510186	0	0	184.6096379215	223.7269995106	250.1641004894	177.8700919781	0	0	179.2606439648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.8526132244	0	0	380.8692420307	823.2629119962	287.1711251679	0	0	0	0	0	172.5691356428	0	167.0327086598	0	0	239.8794042548	0	352.0919293297	0	370.1571719638	0	0	0	0	0	0	55.8886289467	361.8133927622	0	0	0	0	0	0	126.9006555914	628.4503093407	0	0	129.7558051404	206.4858896142	0	0	0	0	0	0	0	0	178.8431155545	37.544500207	92.3681138612	105.8763074441	207.8715095592	277.7711310216	11.5911336874	18.719737972	0	0	736.3818210202	90.3848655026	21.0552532092	21.2779629176	633.0822234987	238.5185445569	0
s__Collinsella_aerofaciens	Genetic_Information_Processing	835.2912848355	671.2327783527	877.4967018182	1112.057896449	899.9832543036	195.461923969	333.948635456	700.9705164014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3479525014	69.6147027846	238.7336201245	0	0	0	0	0	522.0144233236	304.0800276802	118.9066709655	889.9587407585	279.9265382048	713.6818475104	0	936.4904650465	0	1724.6191809912	0	0	0	0	0	0	0	0	118.983062305	0	366.3005476455	351.3102151445	0	0	599.2007280371	172.417441901	619.5712666234	93.035701436	0	0	0	0	0	0	0	0	0	0	0	0	326.5440400013	0	0	324.1810275837	367.0130382314	396.1114942645	311.0369942287	0	0	299.5027505884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2574898832	0	505.6462027142	0	0	921.2334388594	1896.019981352	695.7377890001	0	0	0	0	0	364.1994864531	0	421.1897089466	0	0	532.8680204626	0	738.9313242492	0	754.7538901792	0	0	0	0	0	0	114.09410805	742.4160026519	0	0	0	0	0	0	276.4000628543	1263.8426624924	0	0	241.4829961418	377.9107485633	0	0	0	0	0	0	0	0	369.2299821817	56.6954153588	223.5087006601	248.3252966421	523.9645495529	668.4352487465	4.8328852196	8.895385834	0	0	1339.04095426	162.9450366154	27.2892316711	54.4006805542	1121.1011838633	482.4736463793	0
s__Collinsella_aerofaciens	Metabolism	1782.8766021573	1528.8424348654	1964.7422625836	2319.0980851449	2033.7405453537	434.3586931564	679.4225330015	1534.0654336373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.4116424832	151.1082183067	486.6325724956	0	0	0	0	0	1042.0009652414	692.7961081202	223.743076974	1687.5395545364	568.0157393642	1475.1174336589	0	1848.173734451	0	3374.9571428543	0	0	0	0	0	0	0	0	228.3784602484	0	741.6864884554	776.3716102217	0	0	1125.9567042191	289.9916128721	1124.390416619	182.6843220942	0	0	0	0	0	0	0	0	0	0	0	0	583.1690327332	0	0	606.0508223009	770.2501532297	869.4245047287	606.4789838137	0	0	603.897535743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4918108965	0	791.2862541138	0	0	1414.1842853562	2857.1084658793	1023.3750811064	0	0	0	0	0	723.1577333605	0	717.2331712922	0	0	1012.1762731497	0	1471.0762659864	0	1494.5882366591	0	0	0	0	0	0	226.5633576134	1483.6975576844	0	0	0	0	0	0	510.639175292	2631.3012330279	0	0	498.1747446341	843.6301385454	0	0	0	0	0	0	0	0	765.6868047858	140.9492085842	453.9616990342	464.3063371366	898.4022950901	1180.1019617635	23.208134585	50.4289688612	0	0	2761.9323418661	322.4464557358	71.8849845135	79.4051724336	2394.7590222204	900.6527116411	0
s__Collinsella_intestinalis	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6734143499	0	0	0	0	0	0	0	15.6971772969	2.6317461404	8.5788229779	0	32.1281117393	0	0	48.1433923848	0	0	71.7346936538	0	0	0	0	0	42.0332620577	0	20.7050657245	0	0	0	0	0	0	0	0	0	11.7703226277	0	0	0	0	0	0	0	0	0	0	4.8732455046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.1813461375	35.8891034362	70.6574702027	58.7485938525	24.5628194502	0	0	0	0	35.2795009283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.6851208662	0	0	0	24.4555109278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4613205173	44.6079976067	0	0	0	0	0	0	0	0	0
s__Collinsella_intestinalis	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099757291	0	0	0	0	0	0	0	7.8376069626	1.2688231513	4.5259149897	0	17.8056876979	0	0	21.8949117736	0	0	34.5547989655	0	0	0	0	0	19.3388691382	0	9.4796883577	0	0	0	0	0	0	0	0	0	4.0388932148	0	0	0	0	0	0	0	0	0	0	1.1168675157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5381168716	17.0670384485	35.7394139137	29.051183953	13.859729213	0	0	0	0	15.0064282969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.609460228	0	0	0	12.1199871677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1701617038	21.0918118053	0	0	0	0	0	0	0	0	0
s__Collinsella_stercoris	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.788912035	7.8690943793	4.261441703	19.058150725	0	14.9013855344	0	0	8.5342129922	2.7508769695	0	0	0	0	0	0	0	0	0	0	7.9016228681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Collinsella_stercoris	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6298894251	4.7007909584	1.0749803654	7.5711591088	0	6.5010976541	0	0	4.2039193245	1.8857638773	0	0	0	0	0	0	0	0	0	0	3.146877234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Collinsella_tanakaei	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0198482018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2313734949	0	0	0	0.8131198323	0	0	0	0	0	0	0	0	32.7767413631	0.7868483594	13.2015042423	14.9292827332	75.0877673962	30.9370087476	0.6712342551	1.5180922364	0	0	0	0	0	0	0	0	0
s__Collinsella_tanakaei	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4627583513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3320853882	0	0	0	0.0100160256	0	0	0	0	0	0	0	0	0.9786461167	0.0917465944	1.3061942151	1.5335006673	8.4094775501	1.340207954	0.0976748068	0.206161035	0	0	0	0	0	0	0	0	0
s__Coprobacillus_cateniformis	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3495076046	0	4.5778660038	0	0	0	0	0	0	0	0	0	0	0	0	3.9899996613	0.7310118905	0	0	0	0	0	2.3573632647	0	0	0.3871241832	0	0.5241090147	0	0.5826309708	0	0.9884888515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8568658566	0	0	0	0	0	0	27.213912832	21.6113264205	49.8527922303	0	32.2750646704	0	33.0936385263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5638405043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2308733407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4232816723	0.2511454191	0	0	0	0	0	0	0	0	0	0	0	0	12.4441382983	8.4390710218
s__Coprobacter_fastidiosus	Environmental_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0908517114	0	0.1550729912	0.1077521387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprobacter_fastidiosus	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4429861953	0	15.271210106	2.8904364323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprobacter_fastidiosus	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5749790319	0	6.5854083811	3.0054587886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprobacter_fastidiosus	Organismal_Systems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3282680108	0	0.7762916258	0.300352472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprococcus_catus	Cellular_Processes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8194152333	0	0	0	13.359970891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3211921045	35.9990987966	0	0	12.417756885	4.6658791344	0
s__Coprococcus_catus	Environmental_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2927129139	0	0	0	26.8384712434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8482444675	56.9110208215	0	0	26.13145734	22.5165880335	0
s__Coprococcus_catus	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.7468508196	0	0	0	205.1553452526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.4897671351	369.9012507974	0	0	160.711441812	55.496407566	0
s__Coprococcus_catus	Human_Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0752655359	0	0	0	1.7590418391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1710666326	4.7616659621	0	0	1.8661284338	0	0
s__Coprococcus_catus	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623.4399963817	0	0	0	691.3730341874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162.3483209572	1371.8147542291	0	0	603.0737096234	218.9323479914	0
s__Coprococcus_catus	Organismal_Systems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0564672811	0	0	0	3.8603584419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5423629394	8.3811963311	0	0	3.3667610591	0	0
s__Coprococcus_comes	Environmental_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3961360208	3.2669995765	0.4204644554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7352002184	0.8694454148	3.1807819803	5.6753988313	0	3.0217564442	0	0	3.6253672546	3.4530421251	0	0	0	0	0	0	0	0	0	0	1.3004730565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6953040506	0	1.2728364714	0	0	4.1767620297	0	5.0382994671	0	3.0762994645	2.9562408425	0	0	0	0	0	0	3.4100693157	0	0	0	2.1002077824	0	0	0	1.0515277321	0	0.0422038788	0.5797778663	1.7630643293	0	0	0	0.1922385595	0	0	0	0	0	0	0	0	0	0	0	0	1.9417854783	1.2859573097	0	0	0	0	0	0	0
s__Coprococcus_comes	Genetic_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2521095787	35.0850185242	13.3565691657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3404690818	6.4334334677	28.9527199935	37.4772036084	0	17.2213061937	0	0	30.6856957478	26.7869367911	0	0	0	0	0	0	0	0	0	0	12.3446019214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.919032918	0	2.9113918171	0	0	10.4922092775	0	9.7675741729	0	4.4612403844	16.623228816	0	0	0	0	0	0	5.4092830104	0	0	0	14.7152174771	0	0	0	6.6122032271	0	8.6970500825	10.7722943002	9.1181581451	0	0	0	14.5460703464	0	0	0	0	0	0	0	0	0	0	0	0	9.678901727	8.4670579565	0	0	0	0	0	0	0
s__Coprococcus_comes	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6643708688	77.7514989099	30.3449080176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.8223561551	9.3493501198	24.6937581818	43.4858919477	0	21.3250124758	0	0	34.3476174855	42.6448375937	0	0	0	0	0	0	0	0	0	0	9.4385962646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.9869895011	0	3.1111584521	0	0	17.9553813788	0	8.2958100927	0	5.3499497889	33.8432125137	0	0	0	0	0	0	6.7716686298	0	0	0	35.0846468485	0	0	0	6.8438514286	0	19.3817340888	17.0933317905	8.3505862498	0	0	0	63.0319651946	0	0	0	0	0	0	0	0	0	0	0	0	26.2967948799	28.989125257	0	0	0	0	0	0	0
s__Corynebacterium_argentoratense	Cellular_Processes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4385626372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Corynebacterium_argentoratense	Environmental_Information_Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2799098866	0.3679895953	1.6305262764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
